N,n,r,h,h_floor,eps_h,eps_bucket,z_h,modulus,rho_mod,boost_G,boost_primes,family,native_cluster,z_native_i,x,y,z
4142,2071,52,42.12551382793425,42,10,>5,1.5213947047717447,210,152,1.068719076415613,"19,109",shell_other,eps=>5;rho210=152,10+152i,-0.5849187302554788,12.477693918679774,6.428591580478042
4144,2072,64,48.66947513475904,48,16,>5,2.1974990324264705,210,154,1.2342857142857142,"7,37",shell_other,eps=>5;rho210=154,16+154i,-0.38331163282757125,12.353033425735363,7.239227442970067
4146,2073,100,79.00599761701524,79,21,>5,2.3619201514650454,210,156,2.0029027576197387,"3,691",cone_3,eps=>5;rho210=156,21+156i,-6.329309637452566,-7.33264880286279,7.21480804473857
4148,2074,52,42.80429237814684,42,10,>5,1.405534445839986,210,158,1.0847457627118644,"17,61",shell_other,eps=>5;rho210=158,10+158i,0.05351490373022419,12.423059052088226,6.327603178301038
4150,2075,70,53.28267482041742,53,17,>5,2.2902019547668546,210,160,1.3497942386831276,"5,83",ring_5,eps=>5;rho210=160,17+160i,6.3103596913293885,-4.141462265502531,6.571795756211419
4152,2076,107,79.44010248119025,79,28,>5,3.0921296875290794,210,162,2.0116959064327484,"3,173",cone_3,eps=>5;rho210=162,28+162i,-5.010837842428192,-7.3022882846877435,7.946901722050281
4154,2077,54,41.49447181012443,41,13,>5,1.9413637640137134,210,164,1.0503978779840848,"31,67",shell_other,eps=>5;rho210=164,13+164i,0.6869345518820035,12.512475619040847,6.837546879008543
4156,2078,53,39.55613678559176,39,14,>5,2.1375542713827005,210,166,1.0009643201542913,1039,shell_other,eps=>5;rho210=166,14+166i,0.8867495822720235,12.588743198873024,6.994361348760821
4158,2079,138,105.41994844488511,105,33,>5,3.1731482834554394,210,168,2.6666666666666665,"3,7,11",cone_3,eps=>5;rho210=168,33+168i,-3.0816237903570665,-8.98183841570198,8.02980173844179
4160,2080,69,57.52280898144974,57,12,>5,1.513267019351284,210,170,1.4545454545454544,"5,13",ring_5,eps=>5;rho210=170,12+170i,7.518031743866048,-3.86788180282846,5.99223025639369
4162,2081,57,39.580409321566755,39,18,>5,2.7688396487136067,210,172,1.0004810004810005,2081,shell_other,eps=>5;rho210=172,18+172i,1.4803938062002293,12.804507925694622,7.627135318879121
4164,2082,104,79.38108104840506,79,25,>5,2.763188253848678,210,174,2.0057971014492755,"3,347",cone_3,eps=>5;rho210=174,25+174i,-2.51587895397121,-6.4745818167619404,7.621720416364175
4166,2083,55,39.60929891700058,39,16,>5,2.44545584531027,210,176,1.000480538202787,2083,shell_other,eps=>5;rho210=176,16+176i,1.8504195623483595,13.005585629141509,7.305002810637909
4168,2084,56,39.68102884559988,39,17,>5,2.590605676270852,210,178,1.001926782273603,521,shell_other,eps=>5;rho210=178,17+178i,2.0261771402949327,13.12162056134375,7.451949431143609
4170,2085,137,106.42227637221788,106,31,>5,2.9640728877208904,210,180,2.686131386861314,"3,5,139",mobius_3x5,eps=>5;rho210=180,31+180i,23.78412202973382,-7.253059613487307,0.20485886969857425
4172,2086,62,47.88386535227144,47,15,>5,2.0399578394647477,210,182,1.2081632653061225,"7,149",shell_other,eps=>5;rho210=182,15+182i,2.4350838977885516,13.295565348456986,7.069638818906754
4174,2087,47,39.66706131499969,39,8,>5,1.1642950200011375,210,184,1.0004796163069545,2087,shell_other,eps=>5;rho210=184,8+184i,2.5051204298678154,13.532078530319986,6.026340975878826
4176,2088,108,82.26293136616437,82,26,>5,2.837637992153178,210,186,2.074074074074074,"3,29",cone_3,eps=>5;rho210=186,26+186i,-0.29848856725022177,-4.981260527504981,7.699919462135794
4178,2089,52,39.69593413142075,39,13,>5,1.9528803442758222,210,188,1.0004791566842357,2089,shell_other,eps=>5;rho210=188,13+188i,2.7804908951326244,13.849884815009608,6.816174000139126
4180,2090,81,62.26095556921464,62,19,>5,2.374868406480395,210,190,1.5686274509803921,"5,11,19",ring_5,eps=>5;rho210=190,19+190i,9.436466420080825,-2.3429431339581006,6.644680150185399
4182,2091,106,86.87763536229346,86,20,>5,2.051575950666912,210,192,2.188034188034188,"3,17,41",cone_3,eps=>5;rho210=192,20+192i,0.8102872217547485,-4.068957194649723,6.91572803611187
4184,2092,50,39.79646644493847,39,11,>5,1.6174406017884406,210,194,1.0019193857965452,523,shell_other,eps=>5;rho210=194,11+194i,3.1181757145741935,14.381718004173976,6.483771859381313
4186,2093,72,54.49324844795709,54,18,>5,2.3715605617968456,210,196,1.3714285714285712,"7,13,23",shell_other,eps=>5;rho210=196,18+196i,3.40612340890985,14.483496152652439,7.538149518262486
4188,2094,104,79.72728390457164,79,25,>5,2.7184095777400583,210,198,2.005763688760807,"3,349",cone_3,eps=>5;rho210=198,25+198i,0.8876723631927721,-2.584986674650428,7.5844295967604705
4190,2095,64,53.14516928062064,53,11,>5,1.4889878627231774,210,200,1.3365307753796962,"5,419",ring_5,eps=>5;rho210=200,11+200i,9.97632442672327,-1.226533648526059,5.983382965941269
4192,2096,54,40.08630513625277,40,14,>5,2.1975788200951025,210,202,1.0077519379844961,131,shell_other,eps=>5;rho210=202,14+202i,3.412900165885116,15.167123049604132,7.071131096572405
4194,2097,102,79.92927413354286,79,23,>5,2.4686736530691737,210,204,2.0086580086580086,"3,233",cone_3,eps=>5;rho210=204,23+204i,1.2486524741772174,-1.3154364827131115,7.336558931457147
4196,2098,49,39.84482093527161,39,10,>5,1.4503769972746092,210,206,1.0009551098376313,1049,shell_other,eps=>5;rho210=206,10+206i,3.482269670699695,15.581241704091195,6.319658428904842
4198,2099,53,39.840214663481504,39,14,>5,2.0849131579680455,210,208,1.000476871721507,2099,shell_other,eps=>5;rho210=208,14+208i,3.499940696668837,15.790313696505187,6.954427452227039
4200,2100,165,127.47407244505679,127,38,>5,3.323689962598702,210,0,3.1999999999999997,"3,5,7",mobius_3x5,eps=>5;rho210=0,38,19.707170037901896,0.0,4.555162823674576
4202,2101,54,44.5121286323781,44,10,>5,1.4220982644774933,210,2,1.1169900058788949,"11,191",shell_other,eps=>5;rho210=2,10+2i,3.5661457175408198,16.213652738158306,6.387430474991208
4204,2102,50,39.902491035486236,39,11,>5,1.5985058981171791,210,4,1.0009532888465205,1051,shell_other,eps=>5;rho210=4,11+4i,3.4788448274262054,16.418346443390597,6.470267929960509
4206,2103,105,79.87191693253116,79,26,>5,2.8116567809336535,210,6,2.0028612303290414,"3,701",cone_3,eps=>5;rho210=6,26+6i,1.2327127688136983,1.3125438526644815,7.683264585984558
4208,2104,45,40.04617213199693,40,5,5,0.7828172859816602,210,8,1.003831417624521,263,shell_other,eps=5;rho210=8,5+8i,3.403969493111944,16.830697527868757,5.658155735608641
4210,2105,66,53.33731335404834,53,13,>5,1.7338450854272376,210,10,1.3365155131264914,"5,421",ring_5,eps=>5;rho210=10,13+10i,9.980188861559892,1.227725668806846,6.173230101577433
4212,2106,107,87.1028816660756,87,20,>5,2.1319348122397677,210,12,2.1818181818181817,"3,13",cone_3,eps=>5;rho210=12,20+12i,1.4144912576827577,2.7827051128107763,7.005399899780112
4214,2107,62,49.09275553061023,49,13,>5,1.8421493246904568,210,14,1.2292682926829268,"7,43",shell_other,eps=>5;rho210=14,13+14i,3.318679829357419,17.477571457384762,6.902478389164719
4216,2108,54,44.083838367375755,44,10,>5,1.4934954244805443,210,16,1.103448275862069,"17,31",shell_other,eps=>5;rho210=16,10+16i,3.158470664889146,17.639194413401665,6.4522438139666605
4218,2109,116,87.05066169019199,87,29,>5,3.102791573076691,210,18,2.1781512605042015,"3,19,37",cone_3,eps=>5;rho210=18,29+18i,0.7894943859076831,4.056534053560044,7.978111299287094
4220,2110,68,53.56145109433268,53,15,>5,1.972865058147383,210,20,1.339712918660287,"5,211",ring_5,eps=>5;rho210=20,15+20i,9.44314921247983,2.347499384668256,6.3555861464955585
4222,2111,56,40.01316839481402,40,16,>5,2.5273240463198747,210,22,1.0004741583688952,2111,shell_other,eps=>5;rho210=22,16+22i,2.7654858749802913,18.13851201026427,7.404264109770816
4224,2112,112,88.90802403191245,88,24,>5,2.449010334222557,210,24,2.2222222222222223,"3,11",cone_3,eps=>5;rho210=24,24+24i,0.062239393530369114,5.296419055800186,7.326182062799823
4226,2113,53,40.0419747125472,40,13,>5,2.047769544316349,210,26,1.0004737091425864,2113,shell_other,eps=>5;rho210=26,13+26i,2.4891512803687883,18.452189448803374,6.925943131298183
4228,2114,63,48.36735144762187,48,15,>5,2.104005101907058,210,28,1.2080536912751678,"7,151",shell_other,eps=>5;rho210=28,15+28i,2.418331118212619,18.685828804887812,7.151571730221602
4230,2115,137,109.1782960926777,109,28,>5,2.6626591057379265,210,30,2.7259259259259254,"3,5,47",mobius_3x5,eps=>5;rho210=30,28+30i,18.987931866531348,1.238827376943394,2.5612663746278157
4232,2116,51,41.974136372206104,41,10,>5,1.3931500114765687,210,32,1.0476190476190477,23,shell_other,eps=>5;rho210=32,10+32i,2.0255987608217634,18.877557795005156,6.311514266153839
4234,2117,55,42.15051139917981,42,13,>5,1.9791760155759504,210,34,1.0516431924882628,"29,73",shell_other,eps=>5;rho210=34,13+34i,1.8506579594210628,18.994800153431804,6.901433880359739
4236,2118,105,80.41849758853633,80,25,>5,2.741135130968092,210,36,2.005698005698006,"3,353",cone_3,eps=>5;rho210=36,25+36i,-2.509835976894518,6.485811549880553,7.622002985274431
4238,2119,57,44.02749944614778,44,13,>5,1.9550671914998945,210,38,1.0976849237718802,"13,163",shell_other,eps=>5;rho210=38,13+38i,1.4903820551332183,19.21705212823689,6.916024595422877
4240,2120,72,54.547400985583906,54,18,>5,2.3630509155162445,210,40,1.3594771241830064,"5,53",ring_5,eps=>5;rho210=40,18+40i,7.523941664086923,3.882940033969439,6.654385756415381
4242,2121,122,97.30473460860216,97,25,>5,2.503494902773253,210,42,2.4242424242424243,"3,7,101",cone_3,eps=>5;rho210=42,25+42i,-3.313144555717591,8.26929076763767,7.386206895314881
4244,2122,52,40.19051088051645,40,12,>5,1.8628133727941079,210,44,1.0009442870632672,1061,shell_other,eps=>5;rho210=44,12+44i,0.8772030488339484,19.374532028125795,6.746908042096382
4246,2123,59,44.86364952365739,44,15,>5,2.1105225865686976,210,46,1.1169284467713787,"11,193",shell_other,eps=>5;rho210=46,15+46i,0.6866758881493162,19.48621116113093,7.089641141851489
4248,2124,106,81.77262434694265,81,25,>5,2.6791831631276883,210,48,2.0350877192982457,"3,59",cone_3,eps=>5;rho210=48,25+48i,-4.9985239248133375,7.393193274986078,7.563736687347926
4250,2125,75,57.167308704226535,57,18,>5,2.3585387606413457,210,50,1.422222222222222,"5,17",ring_5,eps=>5;rho210=50,18+50i,6.3118707777468614,4.161626312421942,6.654070860631944
4252,2126,52,40.24804909420903,40,12,>5,1.8524118539688184,210,52,1.000942507068803,1063,shell_other,eps=>5;rho210=52,12+52i,0.05210721792569945,19.482851102933495,6.738959101850517
4254,2127,105,80.56286172918088,80,25,>5,2.722594129960777,210,54,2.0028288543140027,"3,709",cone_3,eps=>5;rho210=54,25+54i,-6.330177235214271,7.351967368022254,7.608986586660907
4256,2128,64,51.12709869534408,51,13,>5,1.8003248051000895,210,56,1.2705882352941176,"7,19",shell_other,eps=>5;rho210=56,13+56i,-0.38027032975796055,19.618030508444647,6.907723999688128
4258,2129,53,40.272227906620614,40,13,>5,2.0056242043438766,210,58,1.000470145745181,2129,shell_other,eps=>5;rho210=58,13+58i,-0.5701498411898337,19.433369712762598,6.893624157704645
4260,2130,139,108.93673058997122,108,31,>5,2.880375049011005,210,60,2.7053140096618358,"3,5,71",mobius_3x5,eps=>5;rho210=60,31+60i,17.481761708539537,2.2705503096864352,0.7119253268296926
4262,2131,51,40.30098498730012,40,11,>5,1.6853339386262334,210,62,1.0004697040864257,2131,shell_other,eps=>5;rho210=62,11+62i,-0.9755139282643622,19.339087775407833,6.574556992808076
4264,2132,63,45.086929197532946,45,18,>5,2.667747452704858,210,64,1.1188811188811187,"13,41",shell_other,eps=>5;rho210=64,18+64i,-1.19632028617628,19.33856985539843,7.654076286677589
4266,2133,105,81.66867477918977,81,24,>5,2.581734945316007,210,66,2.0259740259740258,"3,79",cone_3,eps=>5;rho210=66,24+66i,-8.922155637863776,6.836722977735347,7.471797498656234
4268,2134,55,45.27741322973533,45,10,>5,1.4449107568939938,210,68,1.1228070175438598,"11,97",shell_other,eps=>5;rho210=68,10+68i,-1.5866023562646316,19.172321913041497,6.435685488057142
4270,2135,85,65.63726760177946,65,20,>5,2.3899642053694943,210,70,1.6271186440677965,"5,7,61",ring_5,eps=>5;rho210=70,20+70i,3.911345708100094,3.617655353017436,6.6837567791021915
4272,2136,115,81.63556469549599,81,34,>5,3.692700440118947,210,72,2.0229885057471266,"3,89",cone_3,eps=>5;rho210=72,34+72i,-10.091310592220768,6.198070615551177,8.584594172180445
4274,2137,55,40.387223629938724,40,15,>5,2.299379941183743,210,74,1.0004683840749415,2137,shell_other,eps=>5;rho210=74,15+74i,-2.0834891426413047,18.779274272426797,7.192265423126402
4276,2138,61,40.42053318078231,40,21,>5,3.2369284500120745,210,76,1.0009372071227742,1069,shell_other,eps=>5;rho210=76,21+76i,-2.245592227726456,18.64925025384001,8.130805849695648
4278,2139,115,87.56012001483413,87,28,>5,2.932439315262379,210,78,2.1674876847290645,"3,23,31",cone_3,eps=>5;rho210=78,28+78i,-11.450297752380914,5.700564525555454,7.826161655968907
4280,2140,71,54.39505845840119,54,17,>5,2.2514257405537608,210,80,1.346031746031746,"5,107",ring_5,eps=>5;rho210=80,17+80i,2.9363481470716426,2.842653498969548,6.582900612454836
4282,2141,59,40.44468895782564,40,19,>5,2.917678861290897,210,82,1.0004675081813932,2141,shell_other,eps=>5;rho210=82,19+82i,-2.6803468132600385,18.203901027052265,7.813000254248193
4284,2142,131,103.52679588147097,103,28,>5,2.7001191337532817,210,84,2.56,"3,7,17",cone_3,eps=>5;rho210=84,28+84i,-13.390647570788271,5.3696197696771915,7.595667520232736
4286,2143,56,40.47341351122151,40,16,>5,2.440568882932785,210,86,1.0004670714619337,2143,shell_other,eps=>5;rho210=86,16+86i,-2.922860040836257,17.86719398345593,7.337106525545941
4288,2144,56,41.091478893295694,41,15,>5,2.3257266990582512,210,88,1.0153846153846153,67,shell_other,eps=>5;rho210=88,15+88i,-3.036073927747496,17.692832826430763,7.235046835086889
4290,2145,165,130.85492281594577,130,35,>5,2.984922543232828,210,90,3.232323232323232,"3,5,11,13",mobius_3x5,eps=>5;rho210=90,35+90i,14.579243754907264,1.6473493847640084,-0.6457671598987158
4292,2146,56,43.19744150913562,43,13,>5,1.947904926761206,210,92,1.0666666666666664,"29,37",shell_other,eps=>5;rho210=92,13+92i,-3.2422862706883726,17.32881421865778,6.900306057086076
4294,2147,48,43.281457777246224,43,5,5,0.7172274548073306,210,94,1.0683624801271858,"19,113",shell_other,eps=5;rho210=94,5+94i,-3.3160572836515256,17.132569718574093,5.671626824491414
4296,2148,108,81.51055789738393,81,27,>5,2.9340389765641324,210,96,2.0112994350282487,"3,179",cone_3,eps=>5;rho210=96,27+96i,-13.127331830507877,1.967018600827128,7.833231794638628
4298,2149,62,48.8083110841768,48,14,>5,1.8882239909761012,210,98,1.2039344262295082,"7,307",shell_other,eps=>5;rho210=98,14+98i,-3.5023985411059186,16.744457791495577,6.954562848661828
4300,2150,80,55.39223147074566,55,25,>5,3.306342217403109,210,100,1.3658536585365852,"5,43",ring_5,eps=>5;rho210=100,25+100i,1.8634156223080103,0.6234897755299249,7.380162029791091
4302,2151,102,81.48111672685923,81,21,>5,2.273135029678428,210,102,2.0084388185654007,"3,239",cone_3,eps=>5;rho210=102,21+102i,-13.356021235541597,0.6620538941701668,7.174146247832757
4304,2152,56,40.735730129617735,40,16,>5,2.3915985601784646,210,104,1.00374531835206,269,shell_other,eps=>5;rho210=104,16+104i,-3.460979205650997,16.103583166821085,7.296275034038589
4306,2153,58,40.61695543270013,40,18,>5,2.7275464818876096,210,106,1.00046490004649,2153,shell_other,eps=>5;rho210=106,18+106i,-3.4582309091443193,15.896499086564043,7.630148398895221
4308,2154,100,81.45238119010129,81,19,>5,2.0551156627978124,210,108,2.0056022408963585,"3,359",cone_3,eps=>5;rho210=108,19+108i,-13.348096698660969,-0.6613406729418208,6.957942746675643
4310,2155,68,54.29530528174622,54,14,>5,1.8598941400353326,210,110,1.3364413364413363,"5,431",ring_5,eps=>5;rho210=110,14+110i,1.8614431139488685,-0.6237870833282864,6.298352415508692
4312,2156,70,54.188165423390544,54,16,>5,2.1479790347697536,210,112,1.3333333333333333,"7,11",shell_other,eps=>5;rho210=112,16+112i,-3.5692521257422083,15.24133204041882,7.324461750002246
4314,2157,106,81.42434227086125,81,25,>5,2.723504017954438,210,114,2.00278940027894,"3,719",cone_3,eps=>5;rho210=114,25+114i,-13.10432144501507,-1.9606681379396202,7.628144440254017
4316,2158,60,44.9148097502612,44,16,>5,2.250899006662195,210,116,1.1043771043771045,"13,83",shell_other,eps=>5;rho210=116,16+116i,-3.326655413572532,14.8638105849022,7.2414758475506
4318,2159,58,43.743603121100065,43,15,>5,2.1555222032639296,210,118,1.0752,"17,127",shell_other,eps=>5;rho210=118,15+118i,-3.2364021041875395,14.673597340180176,7.122856744447296
4320,2160,140,108.52932147133978,108,32,>5,3.0208736624363826,210,120,2.6666666666666665,"3,5",mobius_3x5,eps=>5;rho210=120,32+120i,12.843035194004727,-2.483463360651014,-1.1860374177371673
4322,2161,49,40.73169234274065,40,9,>5,1.2955387297753855,210,122,1.000463177396943,2161,shell_other,eps=>5;rho210=122,9+122i,-3.0158089282988194,14.31846638996209,6.202971823522321
4324,2162,58,43.614708303253934,43,15,>5,2.178222233096713,210,124,1.0708994708994708,"23,47",shell_other,eps=>5;rho210=124,15+124i,-2.943274903968357,14.119764506146458,7.14387100370976
4326,2163,124,98.74773938322998,98,26,>5,2.541187332357709,210,126,2.4237623762376237,"3,7,103",cone_3,eps=>5;rho210=126,26+126i,-13.047657280278349,-5.120422736928816,7.449446877666927
4328,2164,50,40.83145945431619,40,10,>5,1.434837630889607,210,128,1.0018552875695732,541,shell_other,eps=>5;rho210=128,10+128i,-2.6657270443101213,13.808120000840319,6.3452172788846815
4330,2165,72,54.4863656138644,54,18,>5,2.372642792700922,210,130,1.3364269141531322,"5,433",ring_5,eps=>5;rho210=130,18+130i,2.9290367216337607,-2.8494375103720118,6.688945783585785
4332,2166,110,86.36720331719665,86,24,>5,2.5429668002329002,210,132,2.1176470588235294,"3,19",cone_3,eps=>5;rho210=132,24+132i,-11.347836525460366,-5.5933984839987305,7.453032144092746
4334,2167,60,45.564521154535825,45,15,>5,2.1385420262033863,210,134,1.1168091168091168,"11,197",shell_other,eps=>5;rho210=134,15+134i,-2.272558861736349,13.318935705697157,7.144810520924492
4336,2168,53,40.96489622275119,40,13,>5,1.8803725817979475,210,136,1.003717472118959,271,shell_other,eps=>5;rho210=136,13+136i,-2.06866157807384,13.240504985300872,6.794683319254236
4338,2169,109,81.99665923056911,81,28,>5,2.982080877519742,210,138,2.00836820083682,"3,241",cone_3,eps=>5;rho210=138,28+138i,-10.072169657782394,-6.1690733393428445,7.893949520554266
4340,2170,85,67.60027161737982,67,18,>5,2.116256223719422,210,140,1.6551724137931034,"5,7,31",ring_5,eps=>5;rho210=140,18+140i,3.9043639326500763,-3.6297481428238973,6.499661356327097
4342,2171,61,44.84047640622917,44,17,>5,2.4132007073717188,210,142,1.0975206611570247,"13,167",shell_other,eps=>5;rho210=142,17+142i,-1.5656260908340267,12.869618946441369,7.406124461692199
4344,2172,112,82.19761709980126,82,30,>5,3.287164033387113,210,144,2.011173184357542,"3,181",cone_3,eps=>5;rho210=144,30+144i,-8.90912142550461,-6.806227921969684,8.200833483129482
4346,2173,52,42.75535202851755,42,10,>5,1.4138233010887646,210,146,1.045751633986928,"41,53",shell_other,eps=>5;rho210=146,10+146i,-1.1700715440150333,12.73468248374042,6.365565107741273
4348,2174,55,40.93682264038609,40,15,>5,2.1979934215786647,210,148,1.0009216589861751,1087,shell_other,eps=>5;rho210=148,15+148i,-0.9652449890603538,12.69606178870297,7.1136169999575705
4350,2175,143,113.1433636990385,113,30,>5,2.8068960852278493,210,150,2.765432098765432,"3,5,29",mobius_3x5,eps=>5;rho210=150,30+150i,16.287254768614872,-7.504027162053403,-0.860044029584988
4352,2176,55,43.65628591326089,43,12,>5,1.716848127920248,210,152,1.0666666666666667,17,shell_other,eps=>5;rho210=152,12+152i,-0.5697635264995238,12.56895662509017,6.6875377508802885
4354,2177,65,49.28950193218493,49,16,>5,2.237756044073798,210,154,1.2038834951456312,"7,311",shell_other,eps=>5;rho210=154,16+154i,-0.3716834965812121,12.46366775190658,7.321492468280317
4356,2178,118,91.01422932740799,91,27,>5,2.8286562758115346,210,156,2.2222222222222223,"3,11",cone_3,eps=>5;rho210=156,27+156i,-6.362328558063716,-8.067872194938738,7.745919889062744
4358,2179,50,40.98953859584733,40,10,>5,1.4073772158037956,210,158,1.0004593477262287,2179,shell_other,eps=>5;rho210=158,10+158i,0.05142304723005552,12.562878927507018,6.3256153949644345
4360,2180,70,55.15742766839037,55,15,>5,1.9985138943017446,210,160,1.3457943925233642,"5,109",ring_5,eps=>5;rho210=160,15+160i,6.3135105650087615,-4.183507752758274,6.417344888532065
4362,2181,102,82.11179365932256,82,20,>5,2.1947893675590064,210,162,2.0027586206896553,"3,727",cone_3,eps=>5;rho210=162,20+162i,-5.00959537228377,-7.3114605676246045,7.113846351287049
4364,2182,53,41.05131939631796,41,12,>5,1.8649036214551882,210,164,1.0009182736455464,1091,shell_other,eps=>5;rho210=164,12+164i,0.6638731365141078,12.629557003482224,6.7853107786742175
4366,2183,60,42.940549907677635,42,18,>5,2.603342010835442,210,166,1.0466165413533834,"37,59",shell_other,eps=>5;rho210=166,18+166i,0.8706160044437129,12.650807820265147,7.561820720498087
4368,2184,136,107.45614324105543,107,29,>5,2.7535757530562703,210,168,2.6181818181818177,"3,7,13",cone_3,eps=>5;rho210=168,29+168i,-3.113918299989984,-8.882446135063601,7.674423642146311
4370,2185,76,60.72234361456509,60,16,>5,1.9605705529944488,210,170,1.4789915966386553,"5,19,23",ring_5,eps=>5;rho210=170,16+170i,7.533415853597279,-3.907079875149796,6.3918722256570994
4372,2186,55,41.108536135836296,41,14,>5,2.166616307125883,210,172,1.000916590284143,1093,shell_other,eps=>5;rho210=172,14+172i,1.4425736013662103,12.886144422881756,7.0894086827028175
4374,2187,102,82.1703919854211,82,20,>5,2.1875422511343205,210,174,2.0,3,cone_3,eps=>5;rho210=174,20+174i,-2.506859212620097,-6.491343304830896,7.110178587239174
4376,2188,59,41.17491163934414,41,18,>5,2.7778919768864965,210,176,1.001834862385321,547,shell_other,eps=>5;rho210=176,18+176i,1.8034081172590213,13.081661212017258,7.70262949237943
4378,2189,60,45.91389069089373,45,15,>5,2.078830146784087,210,178,1.116751269035533,"11,199",shell_other,eps=>5;rho210=178,15+178i,2.0120169495067475,13.141736473818328,7.098467932226866
4380,2190,140,111.21965938393393,111,29,>5,2.729010138862062,210,180,2.704225352112676,"3,5,73",mobius_3x5,eps=>5;rho210=180,29+180i,23.816080668605508,-7.2931344790780885,0.3021162736177212
4382,2191,65,49.529632406334734,49,16,>5,2.19820444013283,210,182,1.2038585209003214,"7,313",shell_other,eps=>5;rho210=182,16+182i,2.3710098981653247,13.366726734313701,7.290556010711143
4384,2192,50,41.46156590688298,41,9,>5,1.3260362003805484,210,184,1.0074074074074073,137,shell_other,eps=>5;rho210=184,9+184i,2.44370457284599,13.592582412814352,6.257728838829767
4386,2193,117,89.97369451067316,89,28,>5,2.849239159013868,210,186,2.1853658536585368,"3,17,43",cone_3,eps=>5;rho210=186,28+186i,-0.0022783851802561372,-5.240051570054653,7.775445041038379
4388,2194,48,41.22290658650513,41,7,>5,1.0555387145207715,210,188,1.0009132420091325,1097,shell_other,eps=>5;rho210=188,7+188i,2.7093707364000186,13.904881050932405,5.983088464662081
4390,2195,73,55.05848961577979,55,18,>5,2.417947428170639,210,190,1.3363844393592679,"5,439",ring_5,eps=>5;rho210=190,18+190i,9.4711685075567,-2.3666026165913405,6.740854131854341
4392,2196,106,83.82484514681117,83,23,>5,2.4220342564469415,210,192,2.0338983050847457,"3,61",cone_3,eps=>5;rho210=192,23+192i,0.42351834974024616,-3.837873551154806,7.350021250773047
4394,2197,55,44.976189937310714,44,11,>5,1.4946568527158128,210,194,1.0909090909090908,13,shell_other,eps=>5;rho210=194,11+194i,3.083208686684189,14.399865317494857,6.497912467404944
4396,2198,69,49.810254156626435,49,20,>5,2.7190039840505684,210,196,1.2077419354838708,"7,157",shell_other,eps=>5;rho210=196,20+196i,3.2334478727181737,14.560376254616004,7.8188430269720115
4398,2199,106,82.62638559475356,82,24,>5,2.5713813962804646,210,198,2.002735978112175,"3,733",cone_3,eps=>5;rho210=198,24+198i,0.9135501244007944,-2.594698760877119,7.501147071354778
4400,2200,81,61.14228444314037,61,20,>5,2.5395598654667073,210,200,1.4814814814814814,"5,11",ring_5,eps=>5;rho210=200,20+200i,10.016406619036221,-1.2388973674540542,6.835027928558592
4402,2201,58,43.32793115150935,43,15,>5,2.228986201345646,210,202,1.0494752623688157,"31,71",shell_other,eps=>5;rho210=202,15+202i,3.348364649821896,15.182872160682225,7.2005963244392905
4404,2202,113,82.82552737837932,82,31,>5,3.3155652825135005,210,204,2.0054794520547947,"3,367",cone_3,eps=>5;rho210=204,31+204i,1.2753754049101351,-1.3202859796556567,8.247107213412642
4406,2203,51,41.332668648497254,41,10,>5,1.5036954348446676,210,206,1.000454338936847,2203,shell_other,eps=>5;rho210=206,10+206i,3.3925489996156815,15.59203101074572,6.436202390002411
4408,2204,62,45.379963348484424,45,17,>5,2.467174722325659,210,208,1.0980392156862744,"19,29",shell_other,eps=>5;rho210=208,17+208i,3.465479707446478,15.79237830218599,7.480499557594283
4410,2205,171,132.29587959849627,132,39,>5,3.364992053449935,210,0,3.1999999999999997,"3,5,7",mobius_3x5,eps=>5;rho210=0,39,19.685986656749936,0.0,4.525922068314032
4412,2206,45,41.3943054309186,41,4,4,0.560426465101818,210,2,1.0009082652134422,1103,shell_other,eps=4;rho210=2,4+2i,3.408576407691598,16.204212542169284,5.495079859014708
4414,2207,49,41.389783772795084,41,8,>5,1.1829064984673685,210,4,1.000453514739229,2207,shell_other,eps=>5;rho210=4,8+4i,3.389158397250682,16.407561254356427,6.117776462796619
4416,2208,111,86.71205498212338,86,25,>5,2.608260904575205,210,6,2.0952380952380953,"3,23",cone_3,eps=>5;rho210=6,25+6i,1.5590914934140194,1.3717728587521776,7.543348098738631
4418,2209,49,42.319565793607964,42,7,>5,1.0269140352104549,210,8,1.0222222222222221,47,shell_other,eps=>5;rho210=8,7+8i,3.326621686698438,16.811821732505788,5.980871455500429
4420,2210,86,64.25421606474583,64,22,>5,2.7128404595562636,210,10,1.5515151515151513,"5,13,17",ring_5,eps=>5;rho210=10,22+10i,10.02016731928015,1.2400573898506644,6.970897152714472
4422,2211,113,93.47884359239097,93,20,>5,2.019058375416571,210,12,2.2564102564102564,"3,11,67",cone_3,eps=>5;rho210=12,20+12i,1.6750288414252434,2.8804865034905953,6.955914590144656
4424,2212,69,50.37673100667325,50,19,>5,2.623861608282273,210,14,1.2155844155844153,"7,79",shell_other,eps=>5;rho210=14,19+14i,3.2262236202452383,17.43640730095313,7.738713008391185
4426,2213,54,41.47541749541694,41,13,>5,1.9447683356426273,210,16,1.0004522840343737,2213,shell_other,eps=>5;rho210=16,13+16i,3.0252967088255076,17.570079316903602,6.88317479675682
4428,2214,108,85.06858888867038,85,23,>5,2.486257842022449,210,18,2.051282051282051,"3,41",cone_3,eps=>5;rho210=18,23+18i,0.47654563499811786,3.8695558792031006,7.424880678642502
