eps_bucket,rho_mod,native_cluster,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
5,200,eps=5;rho210=200,2,620,3140,32.5,28.280376782858536,0.9003717667388123,1.360622914349277
5,208,eps=5;rho210=208,2,838,1048,18.0,13.327408302503429,1.284122325738859,1.0050750097596342
-1,6,eps=-1;rho210=6,1,6,6,1.0,2.4675856173456734,-0.9342590894379015,2.0
-1,12,eps=-1;rho210=12,1,12,12,1.0,2.5659103941172656,-0.9775661700901488,2.0
-1,30,eps=-1;rho210=30,1,30,30,3.0,4.565377727091596,-0.7326234108114569,2.6666666666666665
-1,152,eps=-1;rho210=152,1,992,992,13.0,14.230560467186903,-0.3262060086455548,1.0344827586206897
0,2,eps=0;rho210=2,1,632,632,10.0,10.162522027918051,-0.05098136775227738,1.0129870129870129
0,4,eps=0;rho210=4,1,4,4,1.0,1.3740403259480107,-0.31909403619476767,1.0
0,8,eps=0;rho210=8,1,8,8,1.0,1.2213691786204544,-0.20030586949935641,1.0
0,18,eps=0;rho210=18,1,18,18,2.0,2.844759075082922,-0.500852816396344,2.0
0,24,eps=0;rho210=24,1,24,24,3.0,3.1373945665552387,-0.07756842767031487,2.0
0,38,eps=0;rho210=38,1,38,38,2.0,2.0073865207606403,-0.005213440495262135,1.0588235294117647
0,42,eps=0;rho210=42,1,42,42,4.0,4.7633129123299245,-0.34974221237852676,2.4
0,60,eps=0;rho210=60,1,60,60,6.0,6.300885782362677,-0.11986733867373724,2.6666666666666665
0,68,eps=0;rho210=68,1,68,68,2.0,2.6894561553011433,-0.4204113370275332,1.0666666666666667
0,122,eps=0;rho210=122,1,332,332,6.0,6.584043250233951,-0.22761384311709137,1.0123456790123457
0,128,eps=0;rho210=128,1,128,128,3.0,3.5893298310478654,-0.311065424268187,1.0
0,188,eps=0;rho210=188,1,398,398,7.0,7.3687432906177275,-0.13583991884895133,1.0050761421319796
1,10,eps=1;rho210=10,1,10,10,2.0,1.6601898718552883,0.26372872730138003,1.3333333333333333
1,12,eps=1;rho210=12,1,222,222,11.0,10.328797383978621,0.208847250179782,2.057142857142857
