N,n,r,h,h_floor,eps_h,z_h,rho30,boost_G,boost_primes,family,z_native_i,x,y,z
2962,1481,38,30.62259559709331,30,8,1.3331609711954537,22,1.0006761325219744,1481,shell_other,8+22i,-0.3013205162734676,13.133126790639743,6.596083922877721
2964,1482,98,70.73109824022531,70,28,3.2423690605366944,24,2.3101604278074865,"3,13,19",cone_3,28+24i,-3.3458027994846513,-8.168779028442739,8.5056500124908
2966,1483,35,30.6535704716807,30,5,0.785040583592236,26,1.00067521944632,1483,shell_other,5+26i,1.9265540431192993,13.860344969216927,6.049864318292431
2968,1484,52,37.49918729701562,37,15,2.3679984583965656,28,1.2235294117647058,"7,53",shell_other,15+28i,2.7263080324503526,14.786169458966029,7.82933330154162
2970,1485,116,90.85588071204721,90,26,2.6379095921539295,0,2.962962962962963,"3,5,11",mobius_3x5,26,19.601784795680604,0.0,4.366321009770152
2972,1486,36,30.72074569665571,30,6,0.9524818439190396,2,1.001349527665317,743,shell_other,6+2i,2.625803395719559,17.16908299375491,6.220745090374119
2974,1487,49,30.715494152671372,30,19,3.299168327712597,4,1.0006734006734006,1487,shell_other,19+4i,1.9219021757045767,18.13448860861496,8.567785951744947
2976,1488,86,63.538558409017156,63,23,2.8178569852344015,6,2.0689655172413794,"3,31",cone_3,23+6i,-3.589592458910074,7.418471607095547,8.086830530200597
2978,1489,34,30.746442989429443,30,4,0.586760650009948,8,1.0006724949562877,1489,shell_other,4+8i,-0.2998671280352154,18.85304514396807,5.857271394115213
2980,1490,59,41.2671718664958,41,18,2.7604230905178913,10,1.3424036281179137,"5,149",ring_5,18+10i,3.779425280706857,3.846148235818723,7.341183294104601
2982,1491,95,74.88594452426555,74,21,2.324339098460362,12,2.4347826086956523,"3,7,71",cone_3,21+12i,-13.284890264758776,5.292782589199486,7.596150337948361
2984,1492,41,30.855141479529713,30,11,1.8263424924540748,14,1.0026954177897573,373,shell_other,11+14i,-2.8019127949186373,16.595564949787146,7.101467074775369
2986,1493,44,30.80831473100452,30,14,2.3766559130453997,16,1.000670690811536,1493,shell_other,14+16i,-2.7992664180736266,15.404997554975912,7.650945282299347
2988,1494,79,62.36683464261666,62,17,2.106192460522714,18,2.0246913580246915,"3,83",cone_3,17+18i,-12.19550975132216,-4.501301317007465,7.380835690620081
2990,1495,58,46.96166949466973,46,12,1.6107629422349579,20,1.5238095238095237,"5,13,23",ring_5,12+20i,3.7777043392104375,-3.849128993927369,6.483658170066567
2992,1496,49,36.54406792692285,36,13,2.0604770728804436,22,1.1851851851851851,"11,17",shell_other,13+22i,-0.30777587078212854,13.071708195163135,7.499860943699256
2994,1497,84,61.82317666199058,61,23,2.8204842476362115,24,2.004024144869215,"3,499",cone_3,23+24i,-3.6540170300726555,-7.220193165038901,8.097953787314847
2996,1498,45,37.390711690928484,37,8,1.2444062213134133,26,1.2114285714285713,"7,107",shell_other,8+26i,1.9761514441264583,13.805261474955374,6.708817733500343
2998,1499,46,30.901057738711966,30,16,2.7161881589858585,28,1.0006680026720107,1499,shell_other,16+28i,2.604849126670322,14.840246447905484,7.996126530215273
3000,1500,104,82.38902036973502,82,22,2.380892486477005,0,2.6666666666666665,"3,5",mobius_3x5,22,19.613478890634653,0.0,4.356621740662636
3002,1501,40,33.15470769964969,33,7,1.1888290145620122,2,1.0725744843391902,"19,79",shell_other,7+2i,2.632844438938683,17.17221786817056,6.533938582918745
3004,1502,41,30.968073188921075,30,11,1.802715789862905,4,1.0013351134846462,751,shell_other,11+4i,1.9046507645169848,18.115328975451554,7.086058664897964
3006,1503,78,62.25951553252968,62,16,1.994872882139284,6,2.012121212121212,"3,167",cone_3,16+6i,-3.6447648228045306,7.248668531030535,7.277978088747317
3008,1504,36,31.64562194932034,31,5,0.7740505336345049,8,1.0222222222222221,47,shell_other,5+8i,-0.2982058288907534,18.83723893844017,6.07766335732758
3010,1505,69,50.765692647270114,50,19,2.559199326843808,10,1.6390243902439023,"5,7,43",ring_5,19+10i,3.7742746203608046,3.8550694412306163,7.204378259003404
3012,1506,76,62.22601670214177,62,14,1.7461178476215626,12,2.0080321285140563,"3,251",cone_3,14+12i,-12.156530131126635,4.472980965209922,7.032032456663542
3014,1507,44,34.70405963339774,34,10,1.5779861554769916,14,1.1193415637860082,"11,137",shell_other,10+14i,-2.8303145640672893,16.60160193218273,6.969992809580971
3016,1508,50,35.09268899869253,35,15,2.516465543149425,16,1.1313131313131313,"13,29",shell_other,15+16i,-2.834110137133096,15.397591293856834,7.919975901756613
3018,1509,85,62.19362032679958,62,23,2.891901063644127,18,2.003992015968064,"3,503",cone_3,23+18i,-12.14709689709374,-4.466127319508394,8.180619484265748
3020,1510,49,41.678249758910994,41,8,1.1341230410857157,20,1.342281879194631,"5,151",ring_5,8+20i,3.772565820907962,-3.858029168702879,6.140244066725948
3022,1511,42,31.086312649956295,31,11,1.957432987088122,22,1.0006626905235254,1511,shell_other,11+22i,-0.29586328151748703,13.185048911020392,7.248601857077367
3024,1512,99,74.59476763414342,74,25,2.825717649716767,24,2.4,"3,7",cone_3,25+24i,-3.248493626710588,-8.468265867505616,8.117234313271702
3026,1513,43,33.55094452101704,33,10,1.6313082159104604,26,1.0789272030651342,"17,89",shell_other,10+26i,1.9162835322527414,13.871751527119015,6.993376082122339
3028,1514,41,31.153209749738902,31,10,1.764181596832852,28,1.0013245033112583,757,shell_other,10+28i,2.5812568550583492,14.850750403978726,7.058729189243683
3030,1515,110,83.84491025040542,83,27,2.856392358245446,0,2.6936026936026938,"3,5,101",mobius_3x5,27,19.60872084614684,0.0,4.350183812776131
3032,1516,36,31.225448951095075,31,5,0.8544333583017856,2,1.0026525198938991,379,shell_other,5+2i,2.578640213821262,17.148084592283364,6.1520133427110775
3034,1517,48,32.87025108461456,32,16,2.6389442169059785,4,1.0549450549450547,"37,41",shell_other,16+4i,1.9040129667277288,18.114620629244875,7.983612011569015
3036,1518,92,72.57363171790988,72,20,2.2803535684276452,6,2.3280423280423284,"3,11,23",cone_3,20+6i,-3.3205544272834913,8.246485527906717,7.577450100082913
3038,1519,43,38.717486436509,38,5,0.6882483354116657,8,1.2413793103448276,"7,31",shell_other,5+8i,-0.30621479131626317,18.913439125856645,6.199411611627248
3040,1520,62,44.053407328671355,44,18,2.703910134109681,10,1.4117647058823528,"5,19",ring_5,18+10i,3.769160286555418,3.863927727228413,7.3268841882708795
3042,1521,93,68.11615704280247,68,25,3.015035172042601,12,2.1818181818181817,"3,13",cone_3,25+12i,-12.626521948053636,4.8144500080218995,8.314913372624726
3044,1522,43,31.276464901596167,31,12,2.0962822547257005,14,1.0013175230566536,761,shell_other,12+14i,-2.750133829148393,16.584558990856195,7.398250447814908
3046,1523,44,31.27126206496787,31,13,2.2762116435531192,16,1.0006574621959237,1523,shell_other,13+16i,-2.748123541522436,15.415868308969548,7.57852219148142
3048,1524,83,63.0324939689812,63,20,2.515020786421656,18,2.016,"3,127",cone_3,20+18i,-12.185712209643686,-4.494182986308148,7.817675174806052
3050,1525,50,42.41561773369809,42,8,1.164547790961395,20,1.3559322033898304,"5,61",ring_5,8+20i,3.7674635294492886,-3.8668665967443263,6.176989413241591
3052,1526,53,37.907292671974986,37,16,2.45135249880751,22,1.211214953271028,"7,109",shell_other,16+22i,-0.3034125161484711,13.113222741390771,7.942586340118465
3054,1527,78,62.74814368672946,62,16,1.9254057479008757,24,2.0039447731755424,"3,509",cone_3,16+24i,-3.649048497199197,-7.235484736867458,7.230830864520986
3056,1528,39,31.493460661492115,31,8,1.337610200555893,26,1.0052910052910053,191,shell_other,8+26i,1.8755379220201907,13.917004111767639,6.648637002493567
3058,1529,47,35.07986554357651,35,12,2.012575558399656,28,1.1192214111922143,"11,139",shell_other,12+28i,2.607571230214479,14.839034489323245,7.425301492859116
3060,1530,113,89.19747361365962,89,24,2.520268308534718,0,2.844444444444444,"3,5,17",mobius_3x5,24,19.59759576278762,0.0,4.344970775221619
3062,1531,38,31.394393498260325,31,7,1.1789262839875112,2,1.0006540222367561,1531,shell_other,7+2i,2.553852921856307,17.137048578869447,6.488615962057515
3064,1532,44,31.471646176065207,31,13,2.233234251978063,4,1.0026246719160106,383,shell_other,13+4i,1.8700255635204917,18.07687379389637,7.545588022944484
3066,1533,102,76.43270850434712,76,26,2.924456043750392,6,2.4338028169014083,"3,7,73",cone_3,26+6i,-3.209829438076141,8.587262004344085,8.235406323740708
3068,1534,41,34.87773018014469,34,7,1.0366648161468164,8,1.1100478468899522,"13,59",shell_other,7+8i,-0.29698236423241137,18.825598449783843,6.445960478910926
3070,1535,58,42.05129359029785,42,16,2.459437458913917,10,1.3377049180327867,"5,307",ring_5,16+10i,3.7640819797542138,3.872723612624521,7.157365290803356
3072,1536,79,62.90156068181292,62,17,2.029799140878325,12,2.0,3,cone_3,17+12i,-12.148254988352548,4.466968722059232,7.343503898488484
3074,1537,41,33.27140314061966,33,8,1.3398775049114282,14,1.0573710965867826,"29,53",shell_other,8+14i,-2.7499355294951733,16.584516840963726,6.705316839021437
3076,1538,44,31.52257320904661,31,13,2.2223589138518878,16,1.001303780964798,769,shell_other,13+16i,-2.7227702880471676,15.421257309355399,7.53905205225807
3078,1539,83,66.6993155337821,66,17,1.9959292936131174,18,2.1176470588235294,"3,19",cone_3,17+18i,-12.463701502481022,-4.69615402988461,7.312383154249228
3080,1540,68,56.02180931161247,56,12,1.6003414618703153,20,1.7777777777777777,"5,7,11",ring_5,12+20i,3.762397164879272,-3.875641797589262,6.517625133981577
3082,1541,47,33.537088021898946,33,14,2.324750399282984,22,1.0637362637362637,"23,67",shell_other,14+22i,-0.2934376052993888,13.208127678607319,7.699528607636127
3084,1542,83,63.3333940559741,63,20,2.4712292440658845,24,2.007843137254902,"3,257",cone_3,20+24i,-3.6425838657138603,-7.255380826763784,7.790426854067258
3086,1543,37,31.578840659831695,31,6,0.9647040047813894,26,1.00064892926671,1543,shell_other,6+26i,1.856531026745484,13.938113407527776,6.285390407758392
3088,1544,41,31.739029415507023,31,10,1.6438405291589853,28,1.0052356020942408,193,shell_other,10+28i,2.535006553932741,14.871342364744002,6.9695074686658645
3090,1545,109,85.07158275184491,85,24,2.5943090854268656,0,2.693069306930693,"3,5,103",mobius_3x5,24,19.602933552720074,0.0,4.336813881421683
3092,1546,35,31.645428172718653,31,4,0.5963230644611641,2,1.0012970168612192,773,shell_other,4+2i,2.5301429581586197,17.126492222903615,5.920321352177399
3094,1547,59,44.15272626995238,44,15,2.234436170508264,4,1.396363636363636,"7,13,17",shell_other,15+4i,1.9739627069997845,18.19230768620007,7.909885580819065
3096,1548,84,64.81346401678086,64,20,2.383219017643302,6,2.048780487804878,"3,43",cone_3,20+6i,-3.5998092783256985,7.387027470177787,7.707888148516567
3098,1549,48,31.670952566403724,31,17,2.901551529204655,8,1.0006464124111183,1549,shell_other,17+8i,-0.28891966638526145,18.748887003981782,8.227704271334598
3100,1550,61,43.677022594864546,43,18,2.621175054805984,10,1.3793103448275863,"5,31",ring_5,18+10i,3.7590393992844557,3.8814576181993967,7.292369550511674
3102,1551,92,71.96714177641185,71,21,2.361433881193327,12,2.271604938271605,"3,11,47",cone_3,21+12i,-12.880675913465904,4.999103672555115,7.688830824833104
3104,1552,42,32.030179088779015,32,10,1.761601509015321,14,1.0105263157894737,97,shell_other,10+14i,-2.702926014208807,16.574524660028683,7.099254454789334
3106,1553,46,31.732319397567895,31,15,2.5328091714953187,16,1.0006447453255964,1553,shell_other,15+16i,-2.6967667485801607,15.426784532295757,7.862594391458754
3108,1554,100,78.32089199098185,78,22,2.449641870637802,18,2.4685714285714284,"3,7,37",cone_3,22+18i,-13.408723626928488,-5.382752793201668,7.779761355905025
3110,1555,48,42.46037029320242,42,6,0.8501368605763832,20,1.33764832793959,"5,311",ring_5,6+20i,3.7573664262240496,-3.884355292539708,5.968628476728704
3112,1556,46,31.839948520549026,31,15,2.509450617595258,22,1.0025839793281655,389,shell_other,15+22i,-0.2877292401602457,13.262439144978906,7.843678479085629
3114,1557,82,63.91805767928442,63,19,2.26169113055175,24,2.0116959064327484,"3,173",cone_3,19+24i,-3.6361803026136443,-7.275088967496581,7.594527906639639
3116,1558,45,34.521504677556756,34,11,1.7834217769523166,26,1.085972850678733,"19,41",shell_other,11+26i,1.8650811219397148,13.928617564802082,7.193589311783032
3118,1559,41,31.824308258982374,31,10,1.6265197036497596,28,1.0006422607578678,1559,shell_other,10+28i,2.5090377781677358,14.882904408636929,6.961736138723186
3120,1560,117,92.56497304292822,92,25,2.539741309850241,0,2.9090909090909087,"3,5,13",mobius_3x5,25,19.589083717233905,0.0,4.332158425466637
3122,1561,44,38.37429926993542,38,6,0.9081475094158791,2,1.2054298642533936,"7,223",shell_other,6+2i,2.5913473208031967,17.153742160819004,6.4273102982347305
3124,1562,46,35.901611937113806,35,11,1.685369311503681,4,1.1272141706924317,"11,71",shell_other,11+4i,1.8729205540867864,18.08008900664961,7.135887802072154
3126,1563,85,63.85315470815249,63,22,2.646393423850516,6,2.003853564547206,"3,521",cone_3,22+6i,-3.6432119965446814,7.253447638846567,7.9846491099023424
3128,1564,47,35.625193155457694,35,12,1.9057477547727695,8,1.1174603174603175,"17,23",shell_other,12+8i,-0.29173871431239695,18.77570845337447,7.349427745380091
3130,1565,57,42.664501185446,42,15,2.194721777071013,10,1.337620578778135,"5,313",ring_5,15+10i,3.7540322436801197,3.89013026610751,6.986098700499314
3132,1566,83,66.18605237987609,66,17,2.0667428831468615,12,2.074074074074074,"3,29",cone_3,17+12i,-12.359342105679655,4.6203324899114335,7.407700228423051
3134,1567,37,31.946846059562617,31,6,0.8940226759503539,14,1.0006389776357827,1567,shell_other,6+14i,-2.672716762366067,16.568103485326365,6.236448312124366
3136,1568,49,38.33010855063825,38,11,1.7234154284628804,16,1.2,7,shell_other,11+16i,-2.7597362267637466,15.413399956522898,7.2442628586750635
3138,1569,80,64.03680878198627,64,16,1.9948253355622703,18,2.0038387715930903,"3,523",cone_3,16+18i,-12.172663939199836,-4.484702862913777,7.338479169419998
3140,1570,47,42.90486284467226,42,5,0.6251945634577133,20,1.3419354838709676,"5,157",ring_5,5+20i,3.7523710118245437,-3.8930076040845134,5.813447440364013
3142,1571,44,32.0080663392957,32,12,2.1196272690776,22,1.0006373486297004,1571,shell_other,12+22i,-0.2848809447750575,13.289538865346866,7.465643718230053
3144,1572,75,64.50213486332473,64,11,1.3071154400923064,24,2.0155038759689923,"3,131",cone_3,11+24i,-3.629836837234572,-7.294612146462393,6.653460611642893
3146,1573,46,38.81004065593359,38,8,1.1541290851752888,26,1.2121212121212122,"11,13",shell_other,8+26i,1.8854763737492413,13.90596634289933,6.6904141068346075
3148,1574,44,32.07438988008542,32,12,2.1057237962523714,28,1.0012738853503185,787,shell_other,12+28i,2.485209202909865,14.893513573871767,7.4549958264966545
3150,1575,138,102.55641593803789,102,36,3.4999046587255043,0,3.1999999999999997,"3,5,7",mobius_3x5,36,19.57714385814012,0.0,4.327161334414576
3152,1576,39,32.22860684746999,32,7,1.1927715279000146,2,1.005128205128205,197,shell_other,7+2i,2.4835861054561876,17.105763776582805,6.547269757165629
3154,1577,45,34.385835374495485,34,11,1.8100727464915534,4,1.0718954248366013,"19,83",shell_other,11+4i,1.8381473390247358,18.04146943882085,7.225008659367015
3156,1578,85,64.43545594607474,64,21,2.561867310025207,6,2.007662835249042,"3,263",cone_3,21+6i,-3.636884226841493,7.2729225114891065,7.913579782747979
3158,1579,42,32.130410192178566,32,10,1.7411691680624921,8,1.0006341154090044,1579,shell_other,10+8i,-0.2834085081737131,18.69645183619223,7.094339901338305
3160,1580,56,43.39006404416852,43,13,1.9143340990658886,10,1.3506493506493504,"5,79",ring_5,13+10i,3.7490602109972033,3.898742079331214,6.789247613256712
3162,1581,85,70.93102573762768,70,15,1.6704916725867425,12,2.206896551724138,"3,17,31",cone_3,15+12i,-12.72177585965434,4.883656025758673,7.024880147735617
3164,1582,45,38.93471642788374,38,7,0.9720365658058497,14,1.2108108108108107,"7,113",shell_other,7+14i,-2.7395936209851977,16.58231860044974,6.515474377048248
3166,1583,44,32.19153397726041,32,12,2.0812423202394212,16,1.0006325110689438,1583,shell_other,12+16i,-2.645159292608118,15.437754035693711,7.43797661692129
3168,1584,93,71.52547666727142,71,22,2.5391780330289437,18,2.2222222222222223,"3,11",cone_3,22+18i,-12.76423722132181,-4.914506010807105,7.896237437610501
3170,1585,52,43.071959209510425,43,9,1.3603756583208764,20,1.3375661375661374,"5,317",ring_5,9+20i,3.7474106196430106,-3.9015992553683954,6.378230334122504
3172,1586,47,35.74152866971161,35,12,1.8831844721559614,22,1.1093990755007703,"13,61",shell_other,12+22i,-0.2872320521943425,13.267169572488761,7.33973032703436
3174,1587,83,67.53432186017254,67,16,1.8819439993987943,24,2.0952380952380953,"3,23",cone_3,16+24i,-3.5457702393361292,-7.553342530840762,7.241669279617332
3176,1588,42,32.32920054460231,32,10,1.7008456151966431,26,1.0025316455696203,397,shell_other,10+26i,1.8041679174580725,13.996268532017744,7.063720262799122
3178,1589,52,38.88746482215884,38,14,2.1027219617418456,28,1.2053333333333334,"7,227",shell_other,14+28i,2.544734049154633,14.867011404835015,7.6477041294387735
3180,1590,112,87.76267037258124,87,25,2.5871991192917743,0,2.7189542483660127,"3,5,53",mobius_3x5,25,19.593248677907095,0.0,4.3174389919485066
3182,1591,40,34.02617730189222,34,6,1.0241079755360818,2,1.0536585365853657,"37,43",shell_other,6+2i,2.479279692838039,17.10384643815443,6.435344148835818
3184,1592,42,32.47262910775784,32,10,1.6719155851032046,4,1.0050761421319796,199,shell_other,10+4i,1.800203698835498,17.999328757168506,7.0406110166080245
3186,1593,87,65.78194579640041,65,22,2.616087084686794,6,2.0350877192982457,"3,59",cone_3,22+6i,-3.606380099335347,7.366804562530666,7.9811290310400524
3188,1594,40,32.379824574658336,32,8,1.3391453686040757,8,1.0012578616352201,797,shell_other,8+8i,-0.28067126521137137,18.670408709048754,6.706196410783546
3190,1595,66,49.70772579622696,49,17,2.3108394005812998,10,1.5363511659807954,"5,11,29",ring_5,17+10i,3.7441229991034257,3.9072935811789704,7.09993926973607
3192,1596,98,82.2570156788172,82,16,1.7358036145876883,12,2.541176470588235,"3,7,19",cone_3,16+12i,-13.62536250518591,5.540150151475064,7.103496389293557
3194,1597,43,32.40521627122169,32,11,1.8611639582425483,14,1.0006269592476489,1597,shell_other,11+14i,-2.6209792611922786,16.557106339967465,7.230300214887347
3196,1598,51,35.3281783596726,35,16,2.636688701436851,16,1.0903703703703702,"17,47",shell_other,16+16i,-2.658422413445692,15.434934872331462,8.087019234667643
3198,1599,90,72.53798697112254,72,18,2.050272366604709,18,2.2377622377622375,"3,13,41",cone_3,18+18i,-12.812893941303958,-4.949857187147383,7.420610991578846
3200,1600,54,43.2408804057742,43,11,1.6361739395558446,20,1.3333333333333333,5,ring_5,11+20i,3.7424849475446424,-3.9101307697041934,6.598349926718036
3202,1601,40,32.466197081754025,32,8,1.3222042375165008,22,1.0006253908692933,1601,shell_other,8+22i,-0.2793479461507874,13.342181830782883,6.694863949977916
3204,1602,83,65.6685315977339,65,18,2.1387336726471866,24,2.0229885057471266,"3,89",cone_3,18+24i,-3.617326423830991,-7.333115239837851,7.511713188467251
3206,1603,45,39.14335008768842,39,6,0.9360957389122085,26,1.2052863436123349,"7,229",shell_other,6+26i,1.8467646663061523,13.94896004965603,6.493817753874622
3208,1604,48,32.57306276002456,32,16,2.703027192275639,28,1.0025062656641603,401,shell_other,16+28i,2.4373251050444233,14.914832947811583,8.080009642544786
3210,1605,110,87.51055159853819,87,23,2.404078214717306,0,2.692063492063492,"3,5,107",mobius_3x5,23,19.592345011888785,0.0,4.310720889049404
3212,1606,44,36.64462332424613,36,8,1.2150657726149727,2,1.1267605633802817,"11,73",shell_other,8+2i,2.484475292970743,17.106159668370903,6.705146674357622
3214,1607,42,32.55760928783482,32,10,1.6548388701984786,4,1.0006230529595015,1607,shell_other,10+4i,1.781114926082568,17.978128527256374,7.032767297897143
3216,1608,87,66.10675438306428,66,21,2.569703358507686,6,2.0307692307692307,"3,67",cone_3,21+6i,-3.60838679013919,7.360628603279479,7.9479498518776435
3218,1609,37,32.58806433810032,32,5,0.772858322693705,8,1.000622277535781,1609,shell_other,5+8i,-0.2778670060223938,18.64372796510072,6.152538619065159
3220,1610,73,54.61535762129375,54,19,2.4876987929192023,10,1.6761904761904762,"5,7,23",ring_5,19+10i,3.7392203059442553,3.9157852948245737,7.245771880831512
3222,1611,80,65.56484506987205,65,15,1.7827314650061403,12,2.0112994350282487,"3,179",cone_3,15+12i,-12.210297559302589,4.512045288401227,7.163604081883464
3224,1612,46,36.80517603964327,36,10,1.5156152595835675,14,1.128526645768025,"13,31",shell_other,10+14i,-2.6503109685932222,16.563340986840522,7.012645144001941
3226,1613,43,32.648950986795974,32,11,1.8115475961080854,16,1.000620732464308,1613,shell_other,11+16i,-2.593262633994139,15.448785011010862,7.194725107757127
3228,1614,86,65.5323581310813,65,21,2.5283658240775173,18,2.00749063670412,"3,269",cone_3,21+18i,-12.201310817546245,-4.5055160383270385,7.9118596786482085
3230,1615,58,49.180815301895564,49,9,1.257565388700221,20,1.5058823529411762,"5,17,19",ring_5,9+20i,3.7375936935561103,-3.918602670125055,6.327540559396467
3232,1616,48,33.004395122082855,33,15,2.610225930427028,22,1.0101010101010102,101,shell_other,15+22i,-0.2770061660672337,13.364462379969453,8.004530629735516
3234,1617,112,87.17217395536531,87,25,2.659192366624278,24,2.6666666666666665,"3,7,11",cone_3,25+24i,-2.9543706817821893,-9.373483213017254,8.045302591220366
3236,1618,40,32.7453037161633,32,8,1.2677824165839313,26,1.0012391573729864,809,shell_other,8+26i,1.7682422141641112,14.036168067700057,6.655876238865974
3238,1619,46,32.74022251854675,32,14,2.3173702253583435,28,1.0006184291898577,1619,shell_other,14+28i,2.412260044425213,14.925992631798252,7.705777335428163
3240,1620,112,87.29385534346301,87,25,2.6443147203143025,0,2.6666666666666665,"3,5",mobius_3x5,25,19.591505424439767,0.0,4.304067621722812
3242,1621,38,32.77063082807998,32,6,0.9134965290669701,2,1.0006176652254477,1621,shell_other,6+2i,2.4090140740705173,17.072562169088176,6.303642533451892
3244,1622,39,32.80610776179058,32,7,1.0813998167147767,4,1.0012360939431397,811,shell_other,7+4i,1.7634862171997063,17.958549862550786,6.472970409120563
3246,1623,82,65.6832532682929,65,17,2.013289575936847,6,2.0037105751391464,"3,541",cone_3,17+6i,-3.6337734815507985,7.282496401058623,7.4046180096601635
3248,1624,47,40.81281155311872,40,7,0.9684898795723816,8,1.2444444444444442,"7,29",shell_other,7+8i,-0.286261231145066,18.723593682228614,6.580368208743532
3250,1625,59,47.72539320125189,47,12,1.6320243990347612,10,1.4545454545454544,"5,13",ring_5,12+10i,3.7343518297870384,3.924217742884311,6.617081850033699
3252,1626,87,65.896871356315,65,22,2.5996474094042354,12,2.007434944237918,"3,271",cone_3,22+12i,-12.206104772263544,4.508999050306491,7.993577718019894
3254,1627,44,32.861809327270784,32,12,1.942982605077511,14,1.0006153846153847,1627,shell_other,12+14i,-2.568933875017334,16.54604375163133,7.338332451118603
3256,1628,51,37.55061926855243,37,14,2.1947938579860735,16,1.1428571428571428,"11,37",shell_other,14+16i,-2.6280475173697564,15.441391255802447,7.718924232525012
3258,1629,76,66.11125008086499,66,10,1.2161963883009432,18,2.011173184357542,"3,181",cone_3,10+18i,-12.217387692670238,-4.517196571822051,6.6127237757234765
3260,1630,55,44.1219196236195,44,11,1.637664986511242,20,1.341614906832298,"5,163",ring_5,11+20i,3.7327365561027537,-3.9270154789736145,6.625640757498053
3262,1631,52,39.65375158884053,39,13,1.960617479002405,22,1.2051948051948052,"7,233",shell_other,13+22i,-0.28311558883760385,13.306335105127225,7.543489281928188
3264,1632,89,70.22409297315176,70,19,2.240566595690591,24,2.1333333333333333,"3,17",cone_3,19+24i,-3.4991917228611236,-7.696696464181934,7.63968628348343
3266,1633,44,35.00096557686729,35,9,1.521093464481333,26,1.0628019323671498,"23,71",shell_other,9+26i,1.768344994753821,14.036053918290845,6.977597751915112
3268,1634,46,35.73689867110499,35,11,1.7168019044933343,28,1.084648493543759,"19,43",shell_other,11+28i,2.4213213865542116,14.921958262355027,7.19384271545092
3270,1635,110,88.72307578087067,88,22,2.258866435023696,0,2.6915887850467284,"3,5,109",mobius_3x5,22,19.587511798818287,0.0,4.297986129371583
3272,1636,38,33.059292222441094,33,5,0.8592952126531351,2,1.0024570024570025,409,shell_other,5+2i,2.3853565800353116,17.06202917412119,6.264076252227524
3274,1637,47,33.01361946616887,33,14,2.434214076870816,4,1.000611620795107,1637,shell_other,14+4i,1.7454352841172607,17.938502270365078,7.838194502480185
3276,1638,112,86.42255177250877,86,26,2.7513362584027314,6,2.6181818181818177,"3,7,13",cone_3,26+6i,-2.999837262141141,9.233551467154845,8.15562628173662
3278,1639,44,36.94270749190998,36,8,1.161111048689774,8,1.1186696900982616,"11,149",shell_other,8+8i,-0.2776480265542472,18.64164451463278,6.6731655302953605
3280,1640,59,45.18147671840552,45,14,2.0558026611304645,10,1.3675213675213673,"5,41",ring_5,14+10i,3.7295172694448544,3.9325914470292314,6.947861256556498
3282,1641,86,66.22954482748898,66,20,2.429353883363496,12,2.003669724770642,"3,547",cone_3,20+12i,-12.202098681747763,4.506088455175737,7.836221976682581
3284,1642,43,33.109666177551205,33,10,1.7188324702228972,14,1.0012210012210012,821,shell_other,10+14i,-2.5430418003815047,16.540540221272234,7.1276593463759275
3286,1643,47,34.8963799370055,34,13,2.048920436443144,16,1.054766734279919,"31,53",shell_other,13+16i,-2.5639697724268102,15.45501140094709,7.506873041543951
3288,1644,78,66.68959384645522,66,12,1.3849980577172911,18,2.0148148148148146,"3,137",cone_3,12+18i,-12.23332026315903,-4.528772261862602,6.794439512215328
3290,1645,67,54.16105383705945,54,13,1.7445596552093048,20,1.6355555555555552,"5,7,47",ring_5,13+20i,3.727913234226029,-3.93536971752536,6.718717939533597
3292,1646,45,33.17028617969559,33,12,2.05399616905374,22,1.0012180267965896,823,shell_other,12+22i,-0.27101181266079344,13.421494842945735,7.466249078664601
3294,1647,90,67.41374115531882,67,23,2.750870122231926,24,2.0338983050847457,"3,61",cone_3,23+24i,-3.5989884735782502,-7.389553647436251,8.162880246272437
3296,1648,39,33.48856311585872,33,6,0.9523938480412549,26,1.00990099009901,103,shell_other,6+26i,1.7349748324299221,14.073115238189647,6.37419127660043
3298,1649,45,35.75958521507467,35,10,1.5452374675768907,28,1.0778947368421052,"17,97",shell_other,10+28i,2.3938572156365074,14.934186099065805,7.029240822048278
3300,1650,120,98.34236181713744,98,22,2.183940373193257,0,2.962962962962963,"3,5,11",mobius_3x5,22,19.57186451741078,0.0,4.293754849748341
3302,1651,41,36.51419068232921,36,5,0.7423521473207054,2,1.0996363636363635,"13,127",shell_other,5+2i,2.399098339438864,17.068147399594256,6.247708816877798
3304,1652,56,40.56439749540542,40,16,2.4235449063907164,4,1.2210526315789474,"7,59",shell_other,16+4i,1.7909679312487694,17.98907139810263,8.039372956408263
3306,1653,93,72.98883588485135,72,21,2.342308719863828,6,2.1960784313725488,"3,19,29",cone_3,21+6i,-3.431161763938053,7.906071148794171,7.759442176290952
3308,1654,44,33.291435271964986,33,11,1.8559445924731772,8,1.0012121212121212,827,shell_other,11+8i,-0.26951561113276823,18.56426975041969,7.275024671805975
3310,1655,56,44.489847163525866,44,12,1.725641726164982,10,1.337386018237082,"5,331",ring_5,12+10i,3.7247163244816215,3.9409069276298925,6.713068396789023
3312,1656,92,69.73248104671009,69,23,2.6665778782604828,12,2.0952380952380953,"3,23",cone_3,23+12i,-12.45490253048165,4.689761202524339,8.086266031405309
