time_index,N_start,N_end,rho30,state_label,cell_total,state_count,state_share,mean_z
181,43444,44643,12,+0.0,40,21,0.525,0.1815294482636605
181,43444,44643,14,+0.0,40,18,0.45,-0.010753059359399903
181,43444,44643,16,+0.0,40,17,0.425,0.3001184534399215
181,43444,44643,18,-1.0,40,16,0.4,-0.39365259690857085
181,43444,44643,20,+0.0,40,14,0.35,-0.21383681632480062
181,43444,44643,22,+0.0,40,14,0.35,0.8217471088901729
181,43444,44643,24,+0.0,40,16,0.4,0.2110725878749789
181,43444,44643,26,+1.0,40,12,0.3,0.3394797597583913
181,43444,44643,28,+1.0,40,13,0.325,0.019399430310331277
182,43684,44883,0,+0.0,40,19,0.475,0.1465521565919645
182,43684,44883,2,-1.0,40,18,0.45,-0.40882550980598414
182,43684,44883,4,+1.0,40,18,0.45,0.48835640718112855
182,43684,44883,6,+0.0,40,14,0.35,0.18544240407011686
182,43684,44883,8,-1.0,40,15,0.375,-0.7614970545579036
182,43684,44883,10,+0.0,40,16,0.4,0.2511595209849294
182,43684,44883,12,+0.0,40,23,0.575,0.15150813038523273
182,43684,44883,14,+0.0,40,17,0.425,-0.06060875464175812
182,43684,44883,16,+0.0,40,20,0.5,0.41524989378629806
182,43684,44883,18,-1.0,40,16,0.4,-0.3815124208041255
182,43684,44883,20,-1.0,40,14,0.35,-0.3848126653816265
182,43684,44883,22,+1.0,40,16,0.4,0.8381471830938804
182,43684,44883,24,+0.0,40,16,0.4,0.18549376150727842
182,43684,44883,26,+0.0,40,12,0.3,0.3558545662870485
182,43684,44883,28,+0.0,40,14,0.35,-0.047585834462042995
183,43924,45123,0,+0.0,40,16,0.4,0.12073105676507964
183,43924,45123,2,-1.0,40,18,0.45,-0.36616966427072806
183,43924,45123,4,+1.0,40,16,0.4,0.474669717026996
183,43924,45123,6,+0.0,40,15,0.375,0.30607912822015954
183,43924,45123,8,-1.0,40,18,0.45,-0.8531651287933023
183,43924,45123,10,+0.0,40,18,0.45,0.2044636719243364
183,43924,45123,12,+0.0,40,23,0.575,0.0995552829151515
183,43924,45123,14,+0.0,40,17,0.425,-0.11413833483960341
183,43924,45123,16,+0.0,40,18,0.45,0.34367891492534486
183,43924,45123,18,+0.0,40,14,0.35,-0.27567290840129555
183,43924,45123,20,-1.0,40,14,0.35,-0.38257705647607015
183,43924,45123,22,+1.0,40,17,0.425,0.895182389435832
183,43924,45123,24,+0.0,40,19,0.475,0.2332253379230882
183,43924,45123,26,+0.0,40,13,0.325,0.21072388587307725
183,43924,45123,28,+0.0,40,16,0.4,0.0899591215335199
184,44164,45363,0,+0.0,40,17,0.425,0.05526334348888763
184,44164,45363,2,-1.0,40,16,0.4,-0.29061370848197166
184,44164,45363,4,+1.0,40,17,0.425,0.5055481740293564
184,44164,45363,6,+0.0,40,15,0.375,0.3202845002246219
184,44164,45363,8,-1.0,40,16,0.4,-1.0576661227436237
184,44164,45363,10,+0.0,40,18,0.45,0.3756825028942309
184,44164,45363,12,+0.0,40,22,0.55,0.14327748405541102
184,44164,45363,14,+0.0,40,16,0.4,-0.12178135192852038
184,44164,45363,16,+0.0,40,18,0.45,0.3903228983214492
184,44164,45363,18,+0.0,40,16,0.4,-0.47343145443778595
184,44164,45363,20,+0.0,40,16,0.4,-0.40550931487342934
184,44164,45363,22,+1.0,40,17,0.425,0.8713751206173861
184,44164,45363,24,+0.0,40,21,0.525,0.17818531125024917
184,44164,45363,26,+0.0,40,14,0.35,0.23678539934158155
184,44164,45363,28,+0.0,40,17,0.425,0.09544468951252642
185,44404,45603,0,+0.0,40,17,0.425,0.05282209892124815
185,44404,45603,2,-1.0,40,18,0.45,-0.4621268890635591
185,44404,45603,4,+1.0,40,20,0.5,0.5855532790190855
185,44404,45603,6,+1.0,40,15,0.375,0.3073612508619269
185,44404,45603,8,-1.0,40,12,0.3,-1.1739048454787215
185,44404,45603,10,+0.0,40,17,0.425,0.3226538366815117
185,44404,45603,12,+0.0,40,20,0.5,-0.004017164303355625
185,44404,45603,14,+0.0,40,18,0.45,-0.028693954468219644
185,44404,45603,16,+0.0,40,19,0.475,0.44947752180481365
185,44404,45603,18,+0.0,40,15,0.375,-0.47937214000027756
185,44404,45603,20,+0.0,40,16,0.4,-0.46134137604314357
185,44404,45603,22,+1.0,40,18,0.45,0.8948526920188697
185,44404,45603,24,+0.0,40,22,0.55,0.10691185486569514
185,44404,45603,26,+1.0,40,14,0.35,0.11526414084278061
185,44404,45603,28,+0.0,40,17,0.425,0.17348170803652838
186,44644,45843,0,+0.0,40,15,0.375,0.09000624694955496
186,44644,45843,2,-1.0,40,17,0.425,-0.5663857242393456
186,44644,45843,4,+1.0,40,20,0.5,0.6589845658388338
186,44644,45843,6,+1.0,40,16,0.4,0.340815431700749
186,44644,45843,8,-1.0,40,12,0.3,-1.0994962097379692
186,44644,45843,10,+0.0,40,17,0.425,0.3766688902603744
186,44644,45843,12,+0.0,40,19,0.475,-0.057759812461170304
186,44644,45843,14,+0.0,40,17,0.425,0.014087312793124019
186,44644,45843,16,+0.0,40,18,0.45,0.4500916661003914
186,44644,45843,18,+0.0,40,14,0.35,-0.53949987472161
186,44644,45843,20,+0.0,40,17,0.425,-0.4737007431175141
186,44644,45843,22,+1.0,40,17,0.425,0.7816405187415543
186,44644,45843,24,+0.0,40,21,0.525,-0.0007405936901831555
186,44644,45843,26,+1.0,40,15,0.375,0.1609708981632508
186,44644,45843,28,+0.0,40,19,0.475,0.2232836737356314
187,44884,46083,0,+0.0,40,16,0.4,-0.029741697616833273
187,44884,46083,2,-1.0,40,16,0.4,-0.5299305366838695
187,44884,46083,4,+1.0,40,17,0.425,0.4729558760297836
187,44884,46083,6,+0.0,40,15,0.375,0.3922017938468859
187,44884,46083,8,-1.0,40,14,0.35,-1.172264428521697
187,44884,46083,10,+0.0,40,17,0.425,0.3779399073588139
187,44884,46083,12,+0.0,40,15,0.375,0.055156194540289805
187,44884,46083,14,+0.0,40,17,0.425,-0.005204274148513088
187,44884,46083,16,+1.0,40,15,0.375,0.45806710426684527
187,44884,46083,18,-1.0,40,14,0.35,-0.6981263292204104
187,44884,46083,20,+0.0,40,16,0.4,-0.5000003889411639
187,44884,46083,22,+0.0,40,18,0.45,0.6909782440870593
187,44884,46083,24,+0.0,40,22,0.55,-0.07814792538670723
187,44884,46083,26,+1.0,40,15,0.375,0.03273862268437644
187,44884,46083,28,+0.0,40,18,0.45,0.2503354153665177
188,45124,46323,0,+0.0,40,17,0.425,-0.06460930512181898
188,45124,46323,2,-1.0,40,17,0.425,-0.4773307302870074
188,45124,46323,4,+1.0,40,16,0.4,0.5233525171649225
188,45124,46323,6,+0.0,40,15,0.375,0.23655783040644293
188,45124,46323,8,-1.0,40,12,0.3,-1.3017336086604636
188,45124,46323,10,+1.0,40,18,0.45,0.4796450215368452
188,45124,46323,12,+0.0,40,14,0.35,-0.0061766255309720075
188,45124,46323,14,+0.0,40,17,0.425,0.10338744695818214
188,45124,46323,16,+1.0,40,16,0.4,0.48274347386182426
188,45124,46323,18,-1.0,40,20,0.5,-0.7580840329347354
188,45124,46323,20,+0.0,40,17,0.425,-0.5865644190145028
188,45124,46323,22,+0.0,40,19,0.475,0.6360604613652758
188,45124,46323,24,+0.0,40,21,0.525,0.0047376933964177635
188,45124,46323,26,+1.0,40,16,0.4,0.2359287254598846
188,45124,46323,28,+0.0,40,20,0.5,0.170031198451503
189,45364,46563,0,+0.0,40,17,0.425,-0.13378553091935064
189,45364,46563,2,-1.0,40,17,0.425,-0.6268084554337643
189,45364,46563,4,+0.0,40,15,0.375,0.3578234440271019
189,45364,46563,6,+0.0,40,15,0.375,0.08744450080499269
189,45364,46563,8,-1.0,40,14,0.35,-1.1396439981129294
189,45364,46563,10,+0.0,40,16,0.4,0.42919336086493837
189,45364,46563,12,+0.0,40,16,0.4,-0.0478213214795114
189,45364,46563,14,+0.0,40,19,0.475,0.030411106700249258
189,45364,46563,16,+1.0,40,17,0.425,0.45918346911522684
189,45364,46563,18,-1.0,40,21,0.525,-0.7367839829419193
189,45364,46563,20,-1.0,40,17,0.425,-0.5222842557969678
189,45364,46563,22,+0.0,40,17,0.425,0.5763460959270326
189,45364,46563,24,+0.0,40,19,0.475,0.04680140189467648
189,45364,46563,26,+0.0,40,17,0.425,0.05414486335959565
189,45364,46563,28,+0.0,40,17,0.425,0.20012301160492468
190,45604,46803,0,-1.0,40,17,0.425,-0.1738210479862391
190,45604,46803,2,-1.0,40,17,0.425,-0.6521169914334989
190,45604,46803,4,+0.0,40,16,0.4,0.22617570223012992
190,45604,46803,6,+0.0,40,18,0.45,0.08054165068219524
190,45604,46803,8,-1.0,40,15,0.375,-1.0557936092386255
190,45604,46803,10,+1.0,40,17,0.425,0.5629191728902001
190,45604,46803,12,+0.0,40,19,0.475,0.050507605185241375
190,45604,46803,14,+0.0,40,18,0.45,0.005250493589756111
190,45604,46803,16,+0.0,40,13,0.325,0.3737136222373734
190,45604,46803,18,-1.0,40,19,0.475,-0.7152060135907725
190,45604,46803,20,-1.0,40,19,0.475,-0.6369888778881657
190,45604,46803,22,+0.0,40,19,0.475,0.3408688474974794
190,45604,46803,24,+0.0,40,22,0.55,0.00460525538171166
190,45604,46803,26,+0.0,40,18,0.45,0.06110266384738796
190,45604,46803,28,+0.0,40,16,0.4,0.2677250965902158
191,45844,47043,0,+0.0,40,19,0.475,-0.17409956859080938
191,45844,47043,2,-1.0,40,15,0.375,-0.6976262103384897
191,45844,47043,4,+0.0,40,17,0.425,0.10997473088284644
191,45844,47043,6,+0.0,40,20,0.5,-0.05996199579971343
191,45844,47043,8,-1.0,40,17,0.425,-1.0881798834719911
191,45844,47043,10,+1.0,40,19,0.475,0.6239182796115508
191,45844,47043,12,+0.0,40,19,0.475,0.06907439600868293
191,45844,47043,14,+0.0,40,17,0.425,-0.03306435357400226
191,45844,47043,16,+1.0,40,15,0.375,0.3946144709418841
191,45844,47043,18,-1.0,40,17,0.425,-0.6809961651746762
191,45844,47043,20,-1.0,40,22,0.55,-0.7104469571618726
191,45844,47043,22,+0.0,40,16,0.4,0.4638212358054755
191,45844,47043,24,+0.0,40,21,0.525,0.09120601367104594
191,45844,47043,26,+0.0,40,17,0.425,-0.051443383094152674
191,45844,47043,28,+0.0,40,15,0.375,0.3146165965377491
192,46084,47283,0,+0.0,40,18,0.45,-0.26073930369669324
192,46084,47283,2,-1.0,40,13,0.325,-0.8820493420843624
192,46084,47283,4,+0.0,40,16,0.4,0.031775615537999576
192,46084,47283,6,+0.0,40,17,0.425,-0.04220371821821828
192,46084,47283,8,-1.0,40,15,0.375,-1.122550049642819
192,46084,47283,10,+1.0,40,19,0.475,0.6314588179316288
192,46084,47283,12,+0.0,40,21,0.525,-0.1990633151046968
192,46084,47283,14,+0.0,40,16,0.4,-0.05075443631068795
192,46084,47283,16,+0.0,40,16,0.4,0.27020109657916286
192,46084,47283,18,-1.0,40,17,0.425,-0.5844882407816521
192,46084,47283,20,-1.0,40,20,0.5,-0.6138035083725185
192,46084,47283,22,+0.0,40,13,0.325,0.451453443762167
192,46084,47283,24,+0.0,40,21,0.525,0.008273353264688588
192,46084,47283,26,+0.0,40,18,0.45,0.025259878830910954
192,46084,47283,28,+0.0,40,16,0.4,0.35029186908193044
193,46324,47523,0,+0.0,40,19,0.475,-0.304098984096916
193,46324,47523,2,-1.0,40,12,0.3,-0.9302678685238661
193,46324,47523,4,+0.0,40,16,0.4,-0.1266834527267786
193,46324,47523,6,+0.0,40,18,0.45,-0.10384116679584823
193,46324,47523,8,-1.0,40,16,0.4,-1.0682583300252635
193,46324,47523,10,+1.0,40,20,0.5,0.5716711085080701
193,46324,47523,12,+0.0,40,21,0.525,-0.2977072698509722
193,46324,47523,14,+0.0,40,16,0.4,-0.04587536028920212
193,46324,47523,16,+0.0,40,19,0.475,0.2641748160409663
193,46324,47523,18,+0.0,40,16,0.4,-0.4590911716024227
193,46324,47523,20,-1.0,40,17,0.425,-0.5602901536417432
193,46324,47523,22,+1.0,40,13,0.325,0.5210149182537848
193,46324,47523,24,+0.0,40,21,0.525,-0.22038744785155373
193,46324,47523,26,-1.0,40,15,0.375,-0.2244731757925142
193,46324,47523,28,+1.0,40,16,0.4,0.3842731750281181
194,46564,47763,0,+0.0,40,19,0.475,-0.31103193632468373
194,46564,47763,2,+0.0,40,16,0.4,-0.9149695999444958
194,46564,47763,4,+0.0,40,17,0.425,-0.0723127190839978
194,46564,47763,6,+0.0,40,19,0.475,-0.04351491473598673
194,46564,47763,8,-1.0,40,16,0.4,-1.1381378032024867
194,46564,47763,10,+1.0,40,20,0.5,0.45465303021662534
194,46564,47763,12,-1.0,40,17,0.425,-0.2787312664822448
194,46564,47763,14,+0.0,40,14,0.35,-0.015723882192707306
194,46564,47763,16,+0.0,40,20,0.5,0.278123492247519
194,46564,47763,18,+0.0,40,17,0.425,-0.31663374573650965
194,46564,47763,20,-1.0,40,17,0.425,-0.733108080928972
194,46564,47763,22,+1.0,40,14,0.35,0.5583675109616945
194,46564,47763,24,+0.0,40,19,0.475,-0.24638776480508645
194,46564,47763,26,-1.0,40,15,0.375,-0.24649071816134516
194,46564,47763,28,+1.0,40,19,0.475,0.5046717166221397
195,46804,48003,0,+0.0,40,20,0.5,-0.373930014429325
195,46804,48003,2,+0.0,40,17,0.425,-0.7951553927491615
195,46804,48003,4,+0.0,40,19,0.475,-0.027163419649079888
195,46804,48003,6,+0.0,40,19,0.475,-0.0010261889664086254
195,46804,48003,8,-1.0,40,18,0.45,-1.1819775604642881
195,46804,48003,10,+0.0,40,17,0.425,0.3269691127205272
195,46804,48003,12,-1.0,40,19,0.475,-0.30802497151142
195,46804,48003,14,+0.0,40,14,0.35,0.01748292845026316
195,46804,48003,16,+0.0,40,18,0.45,0.28322816014714564
195,46804,48003,18,+0.0,40,17,0.425,-0.4149885128311202
195,46804,48003,20,+0.0,40,17,0.425,-0.6296653354686818
195,46804,48003,22,+1.0,40,15,0.375,0.6786043929580572
195,46804,48003,24,+0.0,40,17,0.425,-0.09258409932265932
195,46804,48003,26,-1.0,40,15,0.375,-0.3108692601288222
195,46804,48003,28,+1.0,40,18,0.45,0.45376217915606143
196,47044,48243,0,+0.0,40,18,0.45,-0.39231542496999483
196,47044,48243,2,+0.0,40,18,0.45,-0.7373832498525331
196,47044,48243,4,+0.0,40,20,0.5,-0.07191957012941444
196,47044,48243,6,+0.0,40,18,0.45,0.08809847065055723
196,47044,48243,8,-1.0,40,17,0.425,-1.197869137116061
196,47044,48243,10,+0.0,40,18,0.45,0.2122576157325208
196,47044,48243,12,-1.0,40,19,0.475,-0.44997339506738127
196,47044,48243,14,+0.0,40,18,0.45,0.045601235759988756
196,47044,48243,16,+0.0,40,19,0.475,0.2706417599237833
196,47044,48243,18,+0.0,40,20,0.5,-0.36135881316829244
196,47044,48243,20,+0.0,40,17,0.425,-0.5270888998463206
196,47044,48243,22,+1.0,40,16,0.4,0.574197886194212
196,47044,48243,24,+0.0,40,21,0.525,-0.03332088221842209
196,47044,48243,26,+0.0,40,20,0.5,-0.28484209851060294
196,47044,48243,28,+0.0,40,18,0.45,0.45639145070722903
197,47284,48483,0,+0.0,40,21,0.525,-0.2692548775083182
197,47284,48483,2,+0.0,40,17,0.425,-0.7650383575926949
197,47284,48483,4,+0.0,40,22,0.55,0.03529232484386798
197,47284,48483,6,+0.0,40,17,0.425,-0.031665563081118585
197,47284,48483,8,-1.0,40,20,0.5,-1.1649903260669867
197,47284,48483,10,+0.0,40,19,0.475,0.1626943490522527
197,47284,48483,12,-1.0,40,19,0.475,-0.3953631405500054
197,47284,48483,14,+0.0,40,19,0.475,0.031301311265566026
197,47284,48483,16,+0.0,40,16,0.4,0.3398324130257535
197,47284,48483,18,+0.0,40,21,0.525,-0.31731668667088553
197,47284,48483,20,+0.0,40,14,0.35,-0.5487949882889865
197,47284,48483,22,+0.0,40,16,0.4,0.5426305505004166
197,47284,48483,24,+0.0,40,19,0.475,-0.0010395106041007685
197,47284,48483,26,+0.0,40,17,0.425,-0.3534833611749732
197,47284,48483,28,+0.0,40,20,0.5,0.4471978876179431
198,47524,48723,0,+0.0,40,20,0.5,-0.2729001926335318
198,47524,48723,2,-1.0,40,15,0.375,-0.9085677865882144
198,47524,48723,4,+0.0,40,22,0.55,0.09344451073961908
198,47524,48723,6,+0.0,40,19,0.475,-0.11457229250829135
198,47524,48723,8,-1.0,40,20,0.5,-1.0724992896686643
198,47524,48723,10,+0.0,40,20,0.5,0.22643403632146594
198,47524,48723,12,-1.0,40,15,0.375,-0.24939666303610292
198,47524,48723,14,+0.0,40,19,0.475,0.043760497521716936
198,47524,48723,16,+1.0,40,16,0.4,0.3731037799346836
198,47524,48723,18,+0.0,40,19,0.475,-0.46767563608939433
198,47524,48723,20,-1.0,40,16,0.4,-0.6225681963234768
198,47524,48723,22,+0.0,40,19,0.475,0.4466581946181322
198,47524,48723,24,+0.0,40,17,0.425,0.08585411722935828
198,47524,48723,26,+0.0,40,19,0.475,-0.3172519274797182
198,47524,48723,28,+0.0,40,21,0.525,0.5506522118441117
199,47764,48963,0,+0.0,40,19,0.475,-0.33591925330627115
199,47764,48963,2,-1.0,40,15,0.375,-0.8777624214454081
199,47764,48963,4,+0.0,40,21,0.525,0.13804207524438855
199,47764,48963,6,+0.0,40,20,0.5,-0.027107877648874124
199,47764,48963,8,-1.0,40,18,0.45,-1.0460897179472717
199,47764,48963,10,+0.0,40,22,0.55,0.3258281807736597
199,47764,48963,12,+0.0,40,18,0.45,-0.26937337511923587
199,47764,48963,14,+0.0,40,20,0.5,-0.00030260707266460685
199,47764,48963,16,+1.0,40,16,0.4,0.29351732248857265
199,47764,48963,18,+0.0,40,17,0.425,-0.5248671965827286
199,47764,48963,20,-1.0,40,14,0.35,-0.4918380318303674
199,47764,48963,22,+0.0,40,17,0.425,0.5131947714155771
199,47764,48963,24,+0.0,40,18,0.45,0.08282541364766274
199,47764,48963,26,-1.0,40,16,0.4,-0.2587811431068119
199,47764,48963,28,+0.0,40,20,0.5,0.5660577071163417
200,48004,49203,0,+0.0,40,20,0.5,-0.2182275326546516
200,48004,49203,2,-1.0,40,16,0.4,-1.02237591667064
200,48004,49203,4,+0.0,40,23,0.575,0.05438710341316142
200,48004,49203,6,+0.0,40,19,0.475,-0.02735381441563453
200,48004,49203,8,-1.0,40,18,0.45,-0.9737213066094516
200,48004,49203,10,+0.0,40,19,0.475,0.3833092148504959
200,48004,49203,12,+0.0,40,23,0.575,-0.28225543349257376
200,48004,49203,14,+0.0,40,20,0.5,-0.13131080732918415
200,48004,49203,16,+1.0,40,15,0.375,0.2795705171429419
200,48004,49203,18,+0.0,40,17,0.425,-0.4462309049483538
200,48004,49203,20,-1.0,40,15,0.375,-0.5374360265794473
200,48004,49203,22,+1.0,40,17,0.425,0.5381653195792598
200,48004,49203,24,+0.0,40,19,0.475,0.06430966157676606
200,48004,49203,26,+0.0,40,16,0.4,-0.1968476759005131
200,48004,49203,28,+0.0,40,20,0.5,0.49453995728969746
201,48244,49443,0,-1.0,40,16,0.4,-0.22955035295390905
201,48244,49443,2,-1.0,40,15,0.375,-0.9809539033654
201,48244,49443,4,+0.0,40,24,0.6,0.0980589810680876
201,48244,49443,6,+0.0,40,20,0.5,-0.017087971523655283
201,48244,49443,8,-1.0,40,17,0.425,-0.9859278348316673
201,48244,49443,10,+0.0,40,18,0.45,0.36829335840738536
201,48244,49443,12,+0.0,40,24,0.6,-0.20927794789448875
201,48244,49443,14,+0.0,40,16,0.4,-0.14907439071509648
201,48244,49443,16,+0.0,40,15,0.375,0.2981516336548553
201,48244,49443,18,-1.0,40,15,0.375,-0.4911023711244205
201,48244,49443,20,-1.0,40,18,0.45,-0.5800684827171887
201,48244,49443,22,+1.0,40,19,0.475,0.5584136727469118
201,48244,49443,24,+0.0,40,17,0.425,-0.06361664965686246
201,48244,49443,26,-1.0,40,15,0.375,-0.3259747376823192
201,48244,49443,28,+0.0,40,15,0.375,0.5928646568653935
202,48484,49683,0,-1.0,40,20,0.5,-0.30923074891036045
202,48484,49683,2,-1.0,40,16,0.4,-0.8583728014623262
202,48484,49683,4,+0.0,40,20,0.5,0.1272900540832201
202,48484,49683,6,+0.0,40,21,0.525,0.08214199801100615
202,48484,49683,8,-1.0,40,15,0.375,-0.8698173689904471
202,48484,49683,10,+0.0,40,18,0.45,0.3255785872365207
202,48484,49683,12,+0.0,40,24,0.6,-0.10686721954062497
202,48484,49683,14,+0.0,40,13,0.325,-0.13749035726431233
202,48484,49683,16,+0.0,40,17,0.425,0.3653064249464479
202,48484,49683,18,-1.0,40,17,0.425,-0.4107838972588226
202,48484,49683,20,-1.0,40,15,0.375,-0.5449724949660705
202,48484,49683,22,+1.0,40,18,0.45,0.6505701321484295
202,48484,49683,24,+0.0,40,16,0.4,-0.06301841016409519
202,48484,49683,26,+0.0,40,16,0.4,-0.18105759773554111
202,48484,49683,28,+1.0,40,17,0.425,0.7297906709117343
203,48724,49923,0,-1.0,40,19,0.475,-0.3077271964425051
203,48724,49923,2,-1.0,40,15,0.375,-0.6919929106443599
203,48724,49923,4,+0.0,40,17,0.425,0.13354504980451268
203,48724,49923,6,+0.0,40,20,0.5,0.1514943170001531
203,48724,49923,8,-1.0,40,14,0.35,-0.8216157206371509
203,48724,49923,10,+0.0,40,20,0.5,0.2024001313067636
203,48724,49923,12,+0.0,40,22,0.55,-0.16936803010943963
203,48724,49923,14,+0.0,40,12,0.3,-0.06156495496720329
203,48724,49923,16,+0.0,40,17,0.425,0.3627323858887642
203,48724,49923,18,-1.0,40,16,0.4,-0.34320958412362707
203,48724,49923,20,+0.0,40,16,0.4,-0.5333969894666423
203,48724,49923,22,+1.0,40,19,0.475,0.6736320122193644
203,48724,49923,24,+0.0,40,17,0.425,-0.18152312674689106
203,48724,49923,26,+0.0,40,16,0.4,-0.002481641480034924
203,48724,49923,28,+1.0,40,16,0.4,0.6050053520627352
204,48964,50163,0,-1.0,40,17,0.425,-0.16533162332201645
204,48964,50163,2,-1.0,40,16,0.4,-0.7461928963290752
204,48964,50163,4,-1.0,40,15,0.375,-0.0901056697692976
204,48964,50163,6,+0.0,40,18,0.45,0.11547455750012278
204,48964,50163,8,-1.0,40,14,0.35,-0.771590438520229
204,48964,50163,10,+0.0,40,19,0.475,0.28527652908721934
204,48964,50163,12,+0.0,40,22,0.55,-0.13597988448539763
204,48964,50163,14,+0.0,40,13,0.325,0.052190932050591256
204,48964,50163,16,+0.0,40,16,0.4,0.4461059442955685
204,48964,50163,18,-1.0,40,15,0.375,-0.27665812062537976
204,48964,50163,20,+0.0,40,18,0.45,-0.47372907160206434
204,48964,50163,22,+1.0,40,18,0.45,0.5301910062949469
204,48964,50163,24,+0.0,40,19,0.475,-0.09780806983555726
204,48964,50163,26,+0.0,40,19,0.475,0.08563744249337311
204,48964,50163,28,+1.0,40,18,0.45,0.6050391879599966
205,49204,50403,0,-1.0,40,17,0.425,-0.10458760703220422
205,49204,50403,2,-1.0,40,16,0.4,-0.678066911147455
205,49204,50403,4,-1.0,40,16,0.4,-0.07514498170341564
205,49204,50403,6,+0.0,40,16,0.4,-0.018867372222365154
205,49204,50403,8,-1.0,40,15,0.375,-0.7011418560920598
205,49204,50403,10,+0.0,40,21,0.525,0.204713084530535
205,49204,50403,12,+0.0,40,16,0.4,-0.07875240302345447
205,49204,50403,14,+0.0,40,13,0.325,0.21308425401661868
205,49204,50403,16,+1.0,40,18,0.45,0.54506622622161
205,49204,50403,18,+0.0,40,17,0.425,-0.21793541727032037
205,49204,50403,20,+0.0,40,19,0.475,-0.4763629581727983
205,49204,50403,22,+0.0,40,17,0.425,0.5359153695236658
205,49204,50403,24,+0.0,40,17,0.425,-0.1164151310885148
205,49204,50403,26,+0.0,40,19,0.475,0.038130639100151534
205,49204,50403,28,+1.0,40,18,0.45,0.6708979254435343
206,49444,50643,0,-1.0,40,15,0.375,-0.10228271182381687
206,49444,50643,2,-1.0,40,16,0.4,-0.7066773916122597
206,49444,50643,4,-1.0,40,17,0.425,-0.02116566387081238
206,49444,50643,6,+1.0,40,14,0.35,-0.058973453477801065
206,49444,50643,8,-1.0,40,14,0.35,-0.6437359592327837
206,49444,50643,10,+0.0,40,22,0.55,0.25249666749833866
206,49444,50643,12,+0.0,40,17,0.425,-0.010991590655302853
206,49444,50643,14,+0.0,40,13,0.325,0.24209711879708315
206,49444,50643,16,+1.0,40,17,0.425,0.5817752848374672
206,49444,50643,18,+0.0,40,18,0.45,-0.11927094083804135
206,49444,50643,20,+0.0,40,19,0.475,-0.4117055301423128
206,49444,50643,22,+0.0,40,18,0.45,0.49622394641538803
206,49444,50643,24,+0.0,40,18,0.45,0.005999368970079822
206,49444,50643,26,+0.0,40,19,0.475,0.07247858790683316
206,49444,50643,28,+0.0,40,17,0.425,0.6461103434805187
207,49684,50883,0,+0.0,40,17,0.425,-0.07483660646174192
207,49684,50883,2,+0.0,40,17,0.425,-0.6766086376960487
207,49684,50883,4,-1.0,40,15,0.375,-0.05178682305982507
207,49684,50883,6,+1.0,40,14,0.35,-0.08305749692846667
207,49684,50883,8,-1.0,40,15,0.375,-0.7087564059249127
207,49684,50883,10,+0.0,40,18,0.45,0.32712226193464367
207,49684,50883,12,+0.0,40,18,0.45,-0.07055978629410228
207,49684,50883,14,+1.0,40,15,0.375,0.28597681682866327
207,49684,50883,16,+1.0,40,17,0.425,0.5010843158719045
207,49684,50883,18,+0.0,40,18,0.45,-0.28352573956021
207,49684,50883,20,+0.0,40,16,0.4,-0.38439343915486124
207,49684,50883,22,+0.0,40,16,0.4,0.3189951824603587
207,49684,50883,24,+0.0,40,19,0.475,0.1622562538466736
207,49684,50883,26,+0.0,40,20,0.5,-0.004329051276256257
207,49684,50883,28,+0.0,40,19,0.475,0.3985460792544856
208,49924,51123,0,+0.0,40,20,0.5,-0.08458327426965656
208,49924,51123,2,-1.0,40,18,0.45,-0.7844663175487012
208,49924,51123,4,-1.0,40,14,0.35,-0.0837173616328997
208,49924,51123,6,+1.0,40,15,0.375,-0.09742737496148883
208,49924,51123,8,-1.0,40,18,0.45,-0.7045231488284363
208,49924,51123,10,+0.0,40,18,0.45,0.2642580067910987
208,49924,51123,12,+0.0,40,20,0.5,-0.1038490283452024
208,49924,51123,14,+0.0,40,14,0.35,0.2074128944057056
208,49924,51123,16,+0.0,40,17,0.425,0.30529610194533446
208,49924,51123,18,+0.0,40,19,0.475,-0.24602791147049397
208,49924,51123,20,-1.0,40,15,0.375,-0.49051739247045234
208,49924,51123,22,+0.0,40,19,0.475,0.2879471399762462
208,49924,51123,24,+0.0,40,20,0.5,0.3247766975588555
208,49924,51123,26,+0.0,40,21,0.525,-0.12682067429557703
208,49924,51123,28,+0.0,40,16,0.4,0.40872420971860723
209,50164,51363,0,+0.0,40,17,0.425,-0.2012888425440414
209,50164,51363,2,-1.0,40,19,0.475,-0.855684553976235
209,50164,51363,4,+0.0,40,16,0.4,0.09248338705529599
209,50164,51363,6,+1.0,40,13,0.325,-0.17723532572919357
209,50164,51363,8,-1.0,40,16,0.4,-0.6515711251813019
209,50164,51363,10,+0.0,40,17,0.425,0.26624780313026647
209,50164,51363,12,+0.0,40,19,0.475,-0.16141253620148965
209,50164,51363,14,+0.0,40,14,0.35,0.16599356172032545
209,50164,51363,16,+0.0,40,18,0.45,0.17316311880045693
209,50164,51363,18,+0.0,40,21,0.525,-0.27026505210121465
209,50164,51363,20,-1.0,40,14,0.35,-0.4791685886243494
209,50164,51363,22,+0.0,40,17,0.425,0.3151723163719035
209,50164,51363,24,+0.0,40,18,0.45,0.22285739446786712
209,50164,51363,26,+0.0,40,23,0.575,-0.231263557937556
209,50164,51363,28,+0.0,40,16,0.4,0.32963519849032663
